date,center_name,attendance_count
2012-05-10,Brookline Community Center,169
2012-05-10,Magee Community Center,12
2012-05-10,Jefferson Community Center,26
2012-05-10,Ormsby Community Center,25
2012-05-10,Warrington Community Center,33
2012-05-10,Phillips Community Center,74
2012-05-09,West Penn Community Center,63
2012-05-09,Brookline Community Center,181
2012-05-09,Ammon Community Center,13
2012-05-09,Jefferson Community Center,21
2012-05-09,Magee Community Center,8
2012-05-09,Ormsby Community Center,32
2012-05-09,Phillips Community Center,39
2012-05-09,Warrington Community Center,49
2012-05-08,West Penn Community Center,69
2012-05-08,Ammon Community Center,154
2012-05-08,Brookline Community Center,271
2012-05-08,Magee Community Center,8
2012-05-08,Jefferson Community Center,24
2012-05-08,Ormsby Community Center,23
2012-05-08,Warrington Community Center,50
2012-05-08,Phillips Community Center,45
2012-05-07,West Penn Community Center,60
2012-05-07,Brookline Community Center,250
2012-05-07,Ammon Community Center,205
2012-05-07,Jefferson Community Center,29
2012-05-07,Magee Community Center,18
2012-05-07,Ormsby Community Center,15
2012-05-07,Phillips Community Center,38
2012-05-07,Warrington Community Center,32
2012-05-06,Phillips Community Center,50
2012-05-05,West Penn Community Center,9
2012-05-05,Brookline Community Center,209
2012-05-05,Jefferson Community Center,10
2012-05-05,Phillips Community Center,42
2012-05-05,Warrington Community Center,1
2012-05-04,West Penn Community Center,32
2012-05-04,Brookline Community Center,214
2012-05-04,Jefferson Community Center,30
2012-05-04,Ormsby Community Center,13
2012-05-04,Warrington Community Center,25
2012-05-04,Phillips Community Center,22
2012-05-03,West Penn Community Center,108
2012-05-03,Brookline Community Center,213
2012-05-03,Arlington Community Center,25
2012-05-03,Jefferson Community Center,29
2012-05-03,Ormsby Community Center,21
2012-05-03,Phillips Community Center,66
2012-05-03,Warrington Community Center,164
2012-05-02,West Penn Community Center,55
2012-05-02,Arlington Community Center,23
2012-05-02,Brookline Community Center,233
2012-05-02,Jefferson Community Center,30
2012-05-02,Ormsby Community Center,16
2012-05-02,Paulson Community Center,18
2012-05-02,Warrington Community Center,56
2012-05-02,Phillips Community Center,42
2012-05-01,West Penn Community Center,61
2012-05-01,Brookline Community Center,263
2012-05-01,Arlington Community Center,39
2012-05-01,Ammon Community Center,174
2012-05-01,Jefferson Community Center,23
2012-05-01,Paulson Community Center,35
2012-05-01,Ormsby Community Center,28
2012-05-01,Phillips Community Center,40
2012-05-01,Warrington Community Center,41
2012-04-30,West Penn Community Center,74
2012-04-30,Ammon Community Center,134
2012-04-30,Arlington Community Center,30
2012-04-30,Brookline Community Center,324
2012-04-30,Jefferson Community Center,44
2012-04-30,Ormsby Community Center,35
2012-04-30,Paulson Community Center,8
2012-04-30,Warrington Community Center,56
2012-04-30,Phillips Community Center,45
2012-04-28,West Penn Community Center,49
2012-04-28,Brookline Community Center,168
2012-04-28,Jefferson Community Center,7
2012-04-28,Ormsby Community Center,6
2012-04-28,Phillips Community Center,37
2012-04-27,West Penn Community Center,80
2012-04-27,Brookline Community Center,154
2012-04-27,Arlington Community Center,66
2012-04-27,Ammon Community Center,32
2012-04-27,Jefferson Community Center,33
2012-04-27,Ormsby Community Center,23
2012-04-27,Paulson Community Center,34
2012-04-27,Phillips Community Center,57
2012-04-27,Warrington Community Center,42
2012-04-26,West Penn Community Center,120
2012-04-26,Ammon Community Center,178
2012-04-26,Arlington Community Center,86
2012-04-26,Brookline Community Center,153
2012-04-26,Jefferson Community Center,34
2012-04-26,Paulson Community Center,43
2012-04-26,Ormsby Community Center,26
2012-04-26,Warrington Community Center,63
2012-04-26,Phillips Community Center,47
2012-04-25,West Penn Community Center,63
2012-04-25,Brookline Community Center,227
2012-04-25,Arlington Community Center,103
2012-04-25,Ammon Community Center,192
2012-04-25,Jefferson Community Center,38
2012-04-25,Magee Community Center,26
2012-04-25,Ormsby Community Center,30
2012-04-25,Paulson Community Center,31
2012-04-25,Phillips Community Center,30
2012-04-25,Warrington Community Center,86
2012-04-24,West Penn Community Center,73
2012-04-24,Ammon Community Center,95
2012-04-24,Arlington Community Center,120
2012-04-24,Brookline Community Center,168
2012-04-24,Magee Community Center,41
2012-04-24,Jefferson Community Center,35
2012-04-24,Ormsby Community Center,31
2012-04-24,Phillips Community Center,96
2012-04-23,West Penn Community Center,71
2012-04-23,Brookline Community Center,155
2012-04-23,Arlington Community Center,46
2012-04-23,Ammon Community Center,141
2012-04-23,Jefferson Community Center,37
2012-04-23,Magee Community Center,41
2012-04-23,Ormsby Community Center,42
2012-04-23,Paulson Community Center,19
2012-04-23,Phillips Community Center,28
2012-04-23,Warrington Community Center,65
2012-04-21,West Penn Community Center,16
2012-04-21,Brookline Community Center,278
2012-04-21,Magee Community Center,8
2012-04-21,Ormsby Community Center,13
2012-04-21,Phillips Community Center,34
2012-04-20,West Penn Community Center,52
2012-04-20,Brookline Community Center,144
2012-04-20,Ammon Community Center,80
2012-04-20,Arlington Community Center,18
2012-04-20,Magee Community Center,18
2012-04-20,Jefferson Community Center,52
2012-04-20,Ormsby Community Center,15
2012-04-20,Paulson Community Center,17
2012-04-20,Phillips Community Center,35
2012-04-20,Warrington Community Center,46
2012-04-19,West Penn Community Center,102
2012-04-19,Arlington Community Center,192
2012-04-19,Ammon Community Center,16
2012-04-19,Brookline Community Center,228
2012-04-19,Jefferson Community Center,27
2012-04-19,Magee Community Center,34
2012-04-19,Paulson Community Center,31
2012-04-19,Ormsby Community Center,26
2012-04-19,Warrington Community Center,103
2012-04-19,Phillips Community Center,57
2012-04-18,West Penn Community Center,72
2012-04-18,Brookline Community Center,276
2012-04-18,Ammon Community Center,162
2012-04-18,Arlington Community Center,272
2012-04-18,Magee Community Center,27
2012-04-18,Jefferson Community Center,31
2012-04-18,Ormsby Community Center,32
2012-04-18,Paulson Community Center,11
2012-04-18,Phillips Community Center,38
2012-04-18,Warrington Community Center,56
2012-04-17,West Penn Community Center,52
2012-04-17,Arlington Community Center,86
2012-04-17,Ammon Community Center,105
2012-04-17,Brookline Community Center,294
2012-04-17,Jefferson Community Center,37
2012-04-17,Magee Community Center,28
2012-04-17,Paulson Community Center,22
2012-04-17,Ormsby Community Center,26
2012-04-17,Warrington Community Center,46
2012-04-17,Phillips Community Center,23
2012-04-16,West Penn Community Center,59
2012-04-16,Brookline Community Center,306
2012-04-16,Ammon Community Center,92
2012-04-16,Arlington Community Center,204
2012-04-16,Magee Community Center,28
2012-04-16,Jefferson Community Center,25
2012-04-16,Ormsby Community Center,38
2012-04-16,Phillips Community Center,29
2012-04-16,Warrington Community Center,52
2012-04-14,West Penn Community Center,21
2012-04-14,Ammon Community Center,5
2012-04-14,Brookline Community Center,137
2012-04-14,Ormsby Community Center,13
2012-04-14,Phillips Community Center,144
2012-04-13,West Penn Community Center,52
2012-04-13,Brookline Community Center,81
2012-04-13,Ammon Community Center,59
2012-04-13,Arlington Community Center,20
2012-04-13,Jefferson Community Center,10
2012-04-13,Magee Community Center,11
2012-04-13,Ormsby Community Center,15
2012-04-13,Paulson Community Center,11
2012-04-13,Phillips Community Center,38
2012-04-13,Warrington Community Center,22
2012-04-12,West Penn Community Center,131
2012-04-12,Arlington Community Center,52
2012-04-12,Ammon Community Center,36
2012-04-12,Brookline Community Center,174
2012-04-12,Magee Community Center,31
2012-04-12,Jefferson Community Center,38
2012-04-12,Paulson Community Center,23
2012-04-12,Ormsby Community Center,32
2012-04-12,Warrington Community Center,69
2012-04-12,Phillips Community Center,145
2012-04-11,West Penn Community Center,82
2012-04-11,Brookline Community Center,252
2012-04-11,Ammon Community Center,149
2012-04-11,Arlington Community Center,178
2012-04-11,Jefferson Community Center,32
2012-04-11,Magee Community Center,38
2012-04-11,Ormsby Community Center,47
2012-04-11,Paulson Community Center,22
2012-04-11,Phillips Community Center,142
2012-04-11,Warrington Community Center,67
2012-04-10,West Penn Community Center,73
2012-04-10,Arlington Community Center,38
2012-04-10,Ammon Community Center,160
2012-04-10,Brookline Community Center,321
2012-04-10,Magee Community Center,45
2012-04-10,Jefferson Community Center,34
2012-04-10,Paulson Community Center,13
2012-04-10,Ormsby Community Center,25
2012-04-10,Warrington Community Center,59
2012-04-10,Phillips Community Center,63
2012-04-09,West Penn Community Center,88
2012-04-09,Brookline Community Center,356
2012-04-09,Ammon Community Center,87
2012-04-09,Arlington Community Center,51
2012-04-09,Jefferson Community Center,50
2012-04-09,Magee Community Center,20
2012-04-09,Ormsby Community Center,26
2012-04-09,Paulson Community Center,24
2012-04-09,Phillips Community Center,142
2012-04-09,Warrington Community Center,56
2012-04-07,Magee Community Center,4
2012-04-07,Jefferson Community Center,6
2012-04-07,Phillips Community Center,31
2012-04-05,West Penn Community Center,122
2012-04-05,Arlington Community Center,78
2012-04-05,Ammon Community Center,25
2012-04-05,Brookline Community Center,198
2012-04-05,Jefferson Community Center,29
2012-04-05,Magee Community Center,13
2012-04-05,Paulson Community Center,44
2012-04-05,Ormsby Community Center,17
2012-04-05,Phillips Community Center,20
2012-04-05,Warrington Community Center,26
2012-04-04,West Penn Community Center,77
2012-04-04,Brookline Community Center,256
2012-04-04,Ammon Community Center,90
2012-04-04,Arlington Community Center,82
2012-04-04,Magee Community Center,22
2012-04-04,Jefferson Community Center,29
2012-04-04,Ormsby Community Center,40
2012-04-04,Paulson Community Center,38
2012-04-04,Warrington Community Center,59
2012-04-04,Phillips Community Center,43
2012-04-03,West Penn Community Center,54
2012-04-03,Arlington Community Center,31
2012-04-03,Ammon Community Center,27
2012-04-03,Brookline Community Center,293
2012-04-03,Jefferson Community Center,60
2012-04-03,Magee Community Center,25
2012-04-03,Paulson Community Center,30
2012-04-03,Ormsby Community Center,24
2012-04-03,Phillips Community Center,40
2012-04-03,Warrington Community Center,39
2012-04-02,West Penn Community Center,74
2012-04-02,Brookline Community Center,327
2012-04-02,Ammon Community Center,44
2012-04-02,Arlington Community Center,346
2012-04-02,Magee Community Center,26
2012-04-02,Jefferson Community Center,43
2012-04-02,Ormsby Community Center,31
2012-04-02,Paulson Community Center,28
2012-04-02,Warrington Community Center,75
2012-04-02,Phillips Community Center,22
2012-03-31,West Penn Community Center,22
2012-03-31,Ammon Community Center,30
2012-03-31,Brookline Community Center,314
2012-03-31,Jefferson Community Center,10
2012-03-31,Ormsby Community Center,12
2012-03-31,Phillips Community Center,24
2012-03-30,West Penn Community Center,69
2012-03-30,Brookline Community Center,159
2012-03-30,Ammon Community Center,22
2012-03-30,Arlington Community Center,26
2012-03-30,Jefferson Community Center,25
2012-03-30,Magee Community Center,31
2012-03-30,Ormsby Community Center,27
2012-03-30,Paulson Community Center,63
2012-03-30,Phillips Community Center,59
2012-03-30,Warrington Community Center,54
2012-03-29,West Penn Community Center,119
2012-03-29,Arlington Community Center,44
2012-03-29,Ammon Community Center,109
2012-03-29,Brookline Community Center,160
2012-03-29,Magee Community Center,39
2012-03-29,Jefferson Community Center,51
2012-03-29,Paulson Community Center,74
2012-03-29,Ormsby Community Center,30
2012-03-29,Warrington Community Center,48
2012-03-29,Phillips Community Center,47
2012-03-28,West Penn Community Center,74
2012-03-28,Brookline Community Center,292
2012-03-28,Ammon Community Center,169
2012-03-28,Arlington Community Center,177
2012-03-28,Jefferson Community Center,37
2012-03-28,Magee Community Center,31
2012-03-28,Ormsby Community Center,40
2012-03-28,Paulson Community Center,23
2012-03-28,Phillips Community Center,5
2012-03-28,Warrington Community Center,80
2012-03-27,West Penn Community Center,70
2012-03-27,Arlington Community Center,59
2012-03-27,Ammon Community Center,205
2012-03-27,Brookline Community Center,275
2012-03-27,Magee Community Center,25
2012-03-27,Jefferson Community Center,36
2012-03-27,Paulson Community Center,21
2012-03-27,Ormsby Community Center,51
2012-03-27,Warrington Community Center,91
2012-03-27,Phillips Community Center,16
2012-03-26,West Penn Community Center,71
2012-03-26,Brookline Community Center,298
2012-03-26,Ammon Community Center,57
2012-03-26,Arlington Community Center,228
2012-03-26,Jefferson Community Center,35
2012-03-26,Magee Community Center,25
2012-03-26,Ormsby Community Center,47
2012-03-26,Paulson Community Center,64
2012-03-26,Phillips Community Center,5
2012-03-26,Warrington Community Center,84
2012-03-25,West Penn Community Center,214
2012-03-24,West Penn Community Center,22
2012-03-24,Ammon Community Center,22
2012-03-24,Brookline Community Center,164
2012-03-24,Jefferson Community Center,14
2012-03-24,Phillips Community Center,46
2012-03-23,West Penn Community Center,58
2012-03-23,Brookline Community Center,233
2012-03-23,Ammon Community Center,26
2012-03-23,Arlington Community Center,19
2012-03-23,Jefferson Community Center,35
2012-03-23,Magee Community Center,18
2012-03-23,Paulson Community Center,15
2012-03-23,Ormsby Community Center,16
2012-03-23,Phillips Community Center,18
2012-03-23,Warrington Community Center,25
2012-03-22,West Penn Community Center,34
2012-03-22,Arlington Community Center,20
2012-03-22,Ammon Community Center,176
2012-03-22,Brookline Community Center,309
2012-03-22,Magee Community Center,8
2012-03-22,Jefferson Community Center,37
2012-03-22,Ormsby Community Center,19
2012-03-22,Paulson Community Center,166
2012-03-22,Warrington Community Center,61
2012-03-22,Phillips Community Center,12
2012-03-21,West Penn Community Center,73
2012-03-21,Brookline Community Center,297
2012-03-21,Ammon Community Center,26
2012-03-21,Arlington Community Center,41
2012-03-21,Jefferson Community Center,24
2012-03-21,Magee Community Center,30
2012-03-21,Paulson Community Center,45
2012-03-21,Ormsby Community Center,49
2012-03-21,Phillips Community Center,18
2012-03-21,Warrington Community Center,88
2012-03-20,West Penn Community Center,60
2012-03-20,Arlington Community Center,15
2012-03-20,Ammon Community Center,34
2012-03-20,Brookline Community Center,288
2012-03-20,Magee Community Center,9
2012-03-20,Jefferson Community Center,22
2012-03-20,Ormsby Community Center,40
2012-03-20,Paulson Community Center,24
2012-03-20,Warrington Community Center,67
2012-03-20,Phillips Community Center,20
2012-03-19,West Penn Community Center,83
2012-03-19,Brookline Community Center,335
2012-03-19,Ammon Community Center,42
2012-03-19,Arlington Community Center,123
2012-03-19,Jefferson Community Center,35
2012-03-19,Magee Community Center,42
2012-03-19,Paulson Community Center,16
2012-03-19,Ormsby Community Center,44
2012-03-19,Phillips Community Center,6
2012-03-19,Warrington Community Center,56
2012-03-18,West Penn Community Center,220
2012-03-17,West Penn Community Center,124
2012-03-17,Ammon Community Center,8
2012-03-17,Brookline Community Center,243
2012-03-17,Magee Community Center,5
2012-03-17,Jefferson Community Center,11
2012-03-17,Ormsby Community Center,10
2012-03-17,Phillips Community Center,26
2012-03-16,West Penn Community Center,61
2012-03-16,Brookline Community Center,282
2012-03-16,Ammon Community Center,48
2012-03-16,Jefferson Community Center,19
2012-03-16,Magee Community Center,32
2012-03-16,Ormsby Community Center,35
2012-03-16,Paulson Community Center,264
2012-03-16,Phillips Community Center,21
2012-03-16,Warrington Community Center,33
2012-03-15,West Penn Community Center,35
2012-03-15,Ammon Community Center,75
2012-03-15,Arlington Community Center,52
2012-03-15,Brookline Community Center,305
2012-03-15,Magee Community Center,41
2012-03-15,Jefferson Community Center,37
2012-03-15,Paulson Community Center,69
2012-03-15,Ormsby Community Center,30
2012-03-15,Moore Pool,1
2012-03-15,Warrington Community Center,106
2012-03-15,Phillips Community Center,34
2012-03-14,West Penn Community Center,76
2012-03-14,Brookline Community Center,325
2012-03-14,Arlington Community Center,71
2012-03-14,Ammon Community Center,35
2012-03-14,Jefferson Community Center,35
2012-03-14,Magee Community Center,38
2012-03-14,Ormsby Community Center,40
2012-03-14,Paulson Community Center,98
2012-03-14,Phillips Community Center,39
2012-03-14,Warrington Community Center,79
2012-03-13,West Penn Community Center,77
2012-03-13,Ammon Community Center,141
2012-03-13,Arlington Community Center,33
2012-03-13,Brookline Community Center,242
2012-03-13,Magee Community Center,25
2012-03-13,Jefferson Community Center,20
2012-03-13,Paulson Community Center,12
2012-03-13,Ormsby Community Center,38
2012-03-13,Warrington Community Center,74
2012-03-13,Phillips Community Center,38
2012-03-12,West Penn Community Center,74
2012-03-12,Brookline Community Center,205
2012-03-12,Arlington Community Center,48
2012-03-12,Ammon Community Center,121
2012-03-12,Jefferson Community Center,39
2012-03-12,Magee Community Center,31
2012-03-12,Ormsby Community Center,63
2012-03-12,Paulson Community Center,19
2012-03-12,Phillips Community Center,48
2012-03-12,Warrington Community Center,94
2012-03-11,West Penn Community Center,210
2012-03-10,West Penn Community Center,16
2012-03-10,Ammon Community Center,5
2012-03-10,Arlington Community Center,7
2012-03-10,Brookline Community Center,176
2012-03-10,Magee Community Center,5
2012-03-10,Jefferson Community Center,8
2012-03-10,Paulson Community Center,5
2012-03-10,Ormsby Community Center,10
2012-03-10,Phillips Community Center,93
2012-03-09,West Penn Community Center,60
2012-03-09,Brookline Community Center,131
2012-03-09,Arlington Community Center,21
2012-03-09,Ammon Community Center,25
2012-03-09,Jefferson Community Center,24
2012-03-09,Magee Community Center,39
2012-03-09,Ormsby Community Center,30
2012-03-09,Paulson Community Center,36
2012-03-09,Phillips Community Center,3
2012-03-09,Warrington Community Center,37
2012-03-08,West Penn Community Center,46
2012-03-08,Ammon Community Center,34
2012-03-08,Arlington Community Center,74
2012-03-08,Brookline Community Center,191
2012-03-08,Magee Community Center,30
2012-03-08,Jefferson Community Center,23
2012-03-08,Paulson Community Center,3
2012-03-08,Ormsby Community Center,86
2012-03-08,Warrington Community Center,51
2012-03-08,Phillips Community Center,25
2012-03-07,West Penn Community Center,82
2012-03-07,Brookline Community Center,310
2012-03-07,Arlington Community Center,58
2012-03-07,Ammon Community Center,46
2012-03-07,Jefferson Community Center,24
2012-03-07,Magee Community Center,41
2012-03-07,Ormsby Community Center,45
2012-03-07,Paulson Community Center,28
2012-03-07,Phillips Community Center,34
2012-03-07,Warrington Community Center,72
2012-03-06,West Penn Community Center,76
2012-03-06,Ammon Community Center,206
2012-03-06,Arlington Community Center,53
2012-03-06,Brookline Community Center,211
2012-03-06,Magee Community Center,41
2012-03-06,Jefferson Community Center,29
2012-03-06,Paulson Community Center,19
2012-03-06,Ormsby Community Center,37
2012-03-06,Warrington Community Center,88
2012-03-06,Phillips Community Center,49
2012-03-05,West Penn Community Center,82
2012-03-05,Brookline Community Center,234
2012-03-05,Arlington Community Center,30
2012-03-05,Ammon Community Center,145
2012-03-05,Jefferson Community Center,31
2012-03-05,Magee Community Center,45
2012-03-05,Ormsby Community Center,76
2012-03-05,Paulson Community Center,22
2012-03-05,Phillips Community Center,30
2012-03-05,Warrington Community Center,84
2012-03-04,West Penn Community Center,271
2012-03-04,Brookline Community Center,140
2012-03-03,West Penn Community Center,21
2012-03-03,Brookline Community Center,201
2012-03-03,Ammon Community Center,29
2012-03-03,Jefferson Community Center,7
2012-03-03,Paulson Community Center,17
2012-03-03,Ormsby Community Center,23
2012-03-02,West Penn Community Center,89
2012-03-02,Ammon Community Center,96
2012-03-02,Brookline Community Center,136
2012-03-02,Jefferson Community Center,27
2012-03-02,Magee Community Center,13
2012-03-02,Ormsby Community Center,72
2012-03-02,Paulson Community Center,15
2012-03-02,Warrington Community Center,46
2012-03-02,Phillips Community Center,32
2012-03-01,West Penn Community Center,125
2012-03-01,Brookline Community Center,196
2012-03-01,Ammon Community Center,177
2012-03-01,Arlington Community Center,62
2012-03-01,Magee Community Center,48
2012-03-01,Paulson Community Center,24
2012-03-01,Ormsby Community Center,37
2012-03-01,Phillips Community Center,24
2012-03-01,Warrington Community Center,94
2012-02-29,West Penn Community Center,81
2012-02-29,Arlington Community Center,65
2012-02-29,Ammon Community Center,37
2012-02-29,Brookline Community Center,303
2012-02-29,Magee Community Center,34
2012-02-29,Jefferson Community Center,26
2012-02-29,Frick Environmental Center,5
2012-02-29,Ormsby Community Center,49
2012-02-29,Paulson Community Center,18
2012-02-29,Warrington Community Center,120
2012-02-29,Phillips Community Center,19
2012-02-28,West Penn Community Center,58
2012-02-28,Brookline Community Center,180
2012-02-28,Ammon Community Center,199
2012-02-28,Arlington Community Center,46
2012-02-28,Jefferson Community Center,34
2012-02-28,Magee Community Center,18
2012-02-28,Paulson Community Center,34
2012-02-28,Ormsby Community Center,54
2012-02-28,Phillips Community Center,20
2012-02-28,Warrington Community Center,102
2012-02-27,West Penn Community Center,89
2012-02-27,Arlington Community Center,45
2012-02-27,Ammon Community Center,162
2012-02-27,Brookline Community Center,214
2012-02-27,Magee Community Center,34
2012-02-27,Jefferson Community Center,45
2012-02-27,Ormsby Community Center,60
2012-02-27,Paulson Community Center,39
2012-02-27,Warrington Community Center,94
2012-02-26,West Penn Community Center,178
2012-02-25,West Penn Community Center,40
2012-02-25,Brookline Community Center,293
2012-02-25,Ammon Community Center,20
2012-02-25,Jefferson Community Center,12
2012-02-25,Magee Community Center,210
2012-02-25,Paulson Community Center,11
2012-02-25,Ormsby Community Center,15
2012-02-25,Phillips Community Center,77
2012-02-24,West Penn Community Center,89
2012-02-24,Ammon Community Center,38
2012-02-24,Arlington Community Center,26
2012-02-24,Brookline Community Center,115
2012-02-24,Magee Community Center,19
2012-02-24,Jefferson Community Center,41
2012-02-24,Ormsby Community Center,25
2012-02-24,Paulson Community Center,23
2012-02-24,Phillips Community Center,14
2012-02-24,Warrington Community Center,42
2012-02-23,West Penn Community Center,135
2012-02-23,Brookline Community Center,196
2012-02-23,Arlington Community Center,47
2012-02-23,Ammon Community Center,37
2012-02-23,Jefferson Community Center,41
2012-02-23,Magee Community Center,35
2012-02-23,Paulson Community Center,89
2012-02-23,Ormsby Community Center,43
2012-02-23,Warrington Community Center,94
2012-02-23,Phillips Community Center,5
2012-02-22,West Penn Community Center,102
2012-02-22,Ammon Community Center,54
2012-02-22,Arlington Community Center,92
2012-02-22,Brookline Community Center,200
2012-02-22,Magee Community Center,31
2012-02-22,Jefferson Community Center,42
2012-02-22,Ormsby Community Center,65
2012-02-22,Paulson Community Center,38
2012-02-22,Phillips Community Center,36
2012-02-22,Warrington Community Center,79
2012-02-21,West Penn Community Center,134
2012-02-21,Brookline Community Center,143
2012-02-21,Arlington Community Center,44
2012-02-21,Ammon Community Center,158
2012-02-21,Jefferson Community Center,42
2012-02-21,Magee Community Center,19
2012-02-21,Paulson Community Center,41
2012-02-21,Ormsby Community Center,48
2012-02-21,Warrington Community Center,98
2012-02-21,Phillips Community Center,22
2012-02-20,West Penn Community Center,122
2012-02-20,Ammon Community Center,156
2012-02-20,Arlington Community Center,79
2012-02-20,Brookline Community Center,333
2012-02-20,Magee Community Center,24
2012-02-20,Jefferson Community Center,50
2012-02-20,Ormsby Community Center,49
2012-02-20,Paulson Community Center,44
2012-02-20,Phillips Community Center,29
2012-02-20,Warrington Community Center,79
2012-02-19,West Penn Community Center,112
2012-02-18,West Penn Community Center,94
2012-02-18,Brookline Community Center,237
2012-02-18,Ammon Community Center,28
2012-02-18,Jefferson Community Center,14
2012-02-18,Magee Community Center,29
2012-02-18,Paulson Community Center,13
2012-02-18,Ormsby Community Center,1
2012-02-17,West Penn Community Center,99
2012-02-17,Ammon Community Center,63
2012-02-17,Arlington Community Center,35
2012-02-17,Brookline Community Center,118
2012-02-17,Magee Community Center,37
2012-02-17,Jefferson Community Center,51
2012-02-17,Ormsby Community Center,24
2012-02-17,Paulson Community Center,47
2012-02-17,Warrington Community Center,74
2012-02-17,Phillips Community Center,41
2012-02-16,West Penn Community Center,117
2012-02-16,Brookline Community Center,187
2012-02-16,Arlington Community Center,81
2012-02-16,Ammon Community Center,170
2012-02-16,Jefferson Community Center,47
2012-02-16,Magee Community Center,78
2012-02-16,Paulson Community Center,77
2012-02-16,Ormsby Community Center,45
2012-02-16,Phillips Community Center,49
2012-02-16,Warrington Community Center,90
2012-02-15,West Penn Community Center,75
2012-02-15,Ammon Community Center,37
2012-02-15,Arlington Community Center,59
2012-02-15,Brookline Community Center,199
2012-02-15,Magee Community Center,66
2012-02-15,Jefferson Community Center,41
2012-02-15,Ormsby Community Center,51
2012-02-15,Paulson Community Center,25
2012-02-15,Warrington Community Center,94
2012-02-15,Phillips Community Center,35
2012-02-14,West Penn Community Center,47
2012-02-14,Brookline Community Center,169
2012-02-14,Arlington Community Center,48
2012-02-14,Ammon Community Center,316
2012-02-14,Jefferson Community Center,41
2012-02-14,Magee Community Center,20
2012-02-14,Paulson Community Center,32
2012-02-14,Phillips Community Center,42
2012-02-14,Warrington Community Center,62
2012-02-13,West Penn Community Center,141
2012-02-13,Ammon Community Center,218
2012-02-13,Arlington Community Center,51
2012-02-13,Brookline Community Center,197
2012-02-13,Magee Community Center,41
2012-02-13,Jefferson Community Center,38
2012-02-13,Paulson Community Center,21
2012-02-13,Ormsby Community Center,63
2012-02-13,Warrington Community Center,90
2012-02-13,Phillips Community Center,23
2012-02-12,West Penn Community Center,169
2012-02-11,West Penn Community Center,244
2012-02-11,Brookline Community Center,214
2012-02-11,Ammon Community Center,1
2012-02-11,Jefferson Community Center,8
2012-02-11,Magee Community Center,11
2012-02-11,Ormsby Community Center,3
2012-02-11,Paulson Community Center,16
2012-02-11,Phillips Community Center,32
2012-02-10,West Penn Community Center,174
2012-02-10,Ammon Community Center,36
2012-02-10,Arlington Community Center,40
2012-02-10,Brookline Community Center,101
2012-02-10,Magee Community Center,28
2012-02-10,Jefferson Community Center,50
2012-02-10,Paulson Community Center,37
2012-02-10,Ormsby Community Center,47
2012-02-10,Phillips Community Center,35
2012-02-10,Warrington Community Center,35
2012-02-09,West Penn Community Center,137
2012-02-09,Brookline Community Center,211
2012-02-09,Arlington Community Center,70
2012-02-09,Ammon Community Center,27
2012-02-09,Jefferson Community Center,44
2012-02-09,Magee Community Center,76
2012-02-09,Ormsby Community Center,142
2012-02-09,Paulson Community Center,33
2012-02-09,Warrington Community Center,60
2012-02-09,Phillips Community Center,32
2012-02-08,West Penn Community Center,82
2012-02-08,Ammon Community Center,108
2012-02-08,Arlington Community Center,45
2012-02-08,Brookline Community Center,191
2012-02-08,Magee Community Center,70
2012-02-08,Jefferson Community Center,31
2012-02-08,Paulson Community Center,59
2012-02-08,Ormsby Community Center,83
2012-02-08,Phillips Community Center,41
2012-02-08,Warrington Community Center,64
2012-02-07,West Penn Community Center,39
2012-02-07,Brookline Community Center,230
2012-02-07,Arlington Community Center,24
2012-02-07,Ammon Community Center,190
2012-02-07,Jefferson Community Center,21
2012-02-07,Magee Community Center,32
2012-02-07,Ormsby Community Center,63
2012-02-07,Paulson Community Center,17
2012-02-07,Warrington Community Center,87
2012-02-07,Phillips Community Center,49
2012-02-06,West Penn Community Center,95
2012-02-06,Ammon Community Center,107
2012-02-06,Arlington Community Center,30
2012-02-06,Brookline Community Center,269
2012-02-06,Magee Community Center,45
2012-02-06,Jefferson Community Center,16
2012-02-06,Paulson Community Center,45
2012-02-06,Ormsby Community Center,64
2012-02-06,Phillips Community Center,38
2012-02-06,Warrington Community Center,61
2012-02-05,West Penn Community Center,96
2012-02-04,West Penn Community Center,128
2012-02-04,Brookline Community Center,243
2012-02-04,Ammon Community Center,24
2012-02-04,Jefferson Community Center,1
2012-02-04,Magee Community Center,68
2012-02-04,Ormsby Community Center,201
2012-02-04,Paulson Community Center,17
2012-02-03,West Penn Community Center,77
2012-02-03,Ammon Community Center,123
2012-02-03,Arlington Community Center,39
2012-02-03,Brookline Community Center,128
2012-02-03,Magee Community Center,33
2012-02-03,Jefferson Community Center,15
2012-02-03,Paulson Community Center,63
2012-02-03,Ormsby Community Center,39
2012-02-03,Warrington Community Center,43
2012-02-03,Phillips Community Center,33
2012-02-02,West Penn Community Center,133
2012-02-02,Brookline Community Center,181
2012-02-02,Arlington Community Center,54
2012-02-02,Ammon Community Center,29
2012-02-02,Magee Community Center,57
2012-02-02,Ormsby Community Center,83
2012-02-02,Paulson Community Center,54
2012-02-02,Phillips Community Center,25
2012-02-02,Warrington Community Center,69
2012-02-01,West Penn Community Center,70
2012-02-01,Ammon Community Center,44
2012-02-01,Arlington Community Center,62
2012-02-01,Brookline Community Center,351
2012-02-01,Magee Community Center,53
2012-02-01,Paulson Community Center,20
