date,center_name,attendance_count
2014-05-27,Paulson Community Center,15
2014-05-27,Phillips Community Center,51
2014-05-24,Warrington Community Center,7
2014-05-24,Ormsby Community Center,19
2014-05-23,Warrington Community Center,16
2014-05-23,West Penn Community Center,63
2014-05-23,Ammon Community Center,47
2014-05-23,Arlington Community Center,12
2014-05-23,Magee Community Center,20
2014-05-23,Brookline Community Center,253
2014-05-23,Jefferson Community Center,33
2014-05-23,Ormsby Community Center,11
2014-05-23,Phillips Community Center,31
2014-05-23,Paulson Community Center,26
2014-05-22,West Penn Community Center,102
2014-05-22,Warrington Community Center,22
2014-05-22,Arlington Community Center,26
2014-05-22,Ammon Community Center,42
2014-05-22,Jefferson Community Center,35
2014-05-22,Brookline Community Center,136
2014-05-22,Magee Community Center,9
2014-05-22,Ormsby Community Center,74
2014-05-22,Paulson Community Center,23
2014-05-22,Phillips Community Center,69
2014-05-21,Warrington Community Center,15
2014-05-21,West Penn Community Center,69
2014-05-21,Ammon Community Center,46
2014-05-21,Arlington Community Center,21
2014-05-21,Magee Community Center,3
2014-05-21,Brookline Community Center,202
2014-05-21,Jefferson Community Center,48
2014-05-21,Ormsby Community Center,9
2014-05-21,Phillips Community Center,127
2014-05-21,Paulson Community Center,26
2014-05-20,West Penn Community Center,40
2014-05-20,Arlington Community Center,108
2014-05-20,Ammon Community Center,57
2014-05-20,Jefferson Community Center,29
2014-05-20,Brookline Community Center,214
2014-05-20,Magee Community Center,11
2014-05-20,Ormsby Community Center,89
2014-05-20,Phillips Community Center,218
2014-05-19,West Penn Community Center,31
2014-05-19,Warrington Community Center,23
2014-05-19,Ammon Community Center,114
2014-05-19,Arlington Community Center,48
2014-05-19,Magee Community Center,21
2014-05-19,Brookline Community Center,200
2014-05-19,Jefferson Community Center,38
2014-05-19,Ormsby Community Center,21
2014-05-19,Phillips Community Center,116
2014-05-19,Paulson Community Center,24
2014-05-18,Phillips Community Center,235
2014-05-17,West Penn Community Center,45
2014-05-17,Brookline Community Center,71
2014-05-17,Magee Community Center,5
2014-05-17,Ormsby Community Center,2
2014-05-17,Phillips Community Center,161
2014-05-16,West Penn Community Center,50
2014-05-16,Warrington Community Center,18
2014-05-16,Arlington Community Center,21
2014-05-16,Ammon Community Center,21
2014-05-16,Magee Community Center,27
2014-05-16,Brookline Community Center,107
2014-05-16,Jefferson Community Center,43
2014-05-16,Ormsby Community Center,31
2014-05-16,Phillips Community Center,161
2014-05-16,Paulson Community Center,33
2014-05-15,Warrington Community Center,23
2014-05-15,West Penn Community Center,136
2014-05-15,Ammon Community Center,11
2014-05-15,Arlington Community Center,38
2014-05-15,Jefferson Community Center,28
2014-05-15,Brookline Community Center,113
2014-05-15,Magee Community Center,23
2014-05-15,Ormsby Community Center,21
2014-05-15,Paulson Community Center,26
2014-05-15,Phillips Community Center,77
2014-05-14,West Penn Community Center,78
2014-05-14,Warrington Community Center,11
2014-05-14,Arlington Community Center,13
2014-05-14,Ammon Community Center,30
2014-05-14,Magee Community Center,15
2014-05-14,Brookline Community Center,204
2014-05-14,Jefferson Community Center,37
2014-05-14,Ormsby Community Center,24
2014-05-14,Phillips Community Center,131
2014-05-14,Paulson Community Center,22
2014-05-13,Warrington Community Center,19
2014-05-13,West Penn Community Center,65
2014-05-13,Ammon Community Center,29
2014-05-13,Arlington Community Center,9
2014-05-13,Brookline Community Center,200
2014-05-13,Jefferson Community Center,35
2014-05-13,Magee Community Center,12
2014-05-13,Ormsby Community Center,80
2014-05-13,Paulson Community Center,30
2014-05-13,Phillips Community Center,96
2014-05-12,West Penn Community Center,88
2014-05-12,Warrington Community Center,24
2014-05-12,Brookline Community Center,208
2014-05-12,Arlington Community Center,13
2014-05-12,Ammon Community Center,35
2014-05-12,Magee Community Center,11
2014-05-12,Jefferson Community Center,38
2014-05-12,Ormsby Community Center,36
2014-05-12,Phillips Community Center,115
2014-05-12,Paulson Community Center,33
2014-05-10,Warrington Community Center,4
2014-05-10,West Penn Community Center,33
2014-05-10,Brookline Community Center,196
2014-05-10,Ormsby Community Center,15
2014-05-10,Phillips Community Center,47
2014-05-09,West Penn Community Center,76
2014-05-09,Warrington Community Center,10
2014-05-09,Brookline Community Center,103
2014-05-09,Ammon Community Center,22
2014-05-09,Jefferson Community Center,10
2014-05-09,Magee Community Center,7
2014-05-09,Ormsby Community Center,17
2014-05-09,Phillips Community Center,86
2014-05-08,Warrington Community Center,12
2014-05-08,West Penn Community Center,121
2014-05-08,Ammon Community Center,25
2014-05-08,Arlington Community Center,24
2014-05-08,Brookline Community Center,128
2014-05-08,Magee Community Center,5
2014-05-08,Jefferson Community Center,33
2014-05-08,Ormsby Community Center,85
2014-05-08,Phillips Community Center,108
2014-05-08,Paulson Community Center,12
2014-05-07,West Penn Community Center,50
2014-05-07,Warrington Community Center,31
2014-05-07,Brookline Community Center,224
2014-05-07,Arlington Community Center,12
2014-05-07,Ammon Community Center,27
2014-05-07,Jefferson Community Center,33
2014-05-07,Magee Community Center,3
2014-05-07,Ormsby Community Center,29
2014-05-07,Paulson Community Center,18
2014-05-07,Phillips Community Center,117
2014-05-06,Warrington Community Center,20
2014-05-06,West Penn Community Center,103
2014-05-06,Ammon Community Center,29
2014-05-06,Arlington Community Center,69
2014-05-06,Brookline Community Center,175
2014-05-06,Magee Community Center,13
2014-05-06,Jefferson Community Center,51
2014-05-06,Ormsby Community Center,71
2014-05-06,Phillips Community Center,122
2014-05-06,Paulson Community Center,30
2014-05-05,West Penn Community Center,64
2014-05-05,Warrington Community Center,26
2014-05-05,Brookline Community Center,179
2014-05-05,Arlington Community Center,18
2014-05-05,Jefferson Community Center,19
2014-05-05,Magee Community Center,14
2014-05-05,Ormsby Community Center,41
2014-05-05,Paulson Community Center,34
2014-05-05,Phillips Community Center,284
2014-05-03,Warrington Community Center,9
2014-05-03,West Penn Community Center,38
2014-05-03,Brookline Community Center,197
2014-05-03,Magee Community Center,6
2014-05-03,Ormsby Community Center,7
2014-05-03,Phillips Community Center,74
2014-05-02,West Penn Community Center,57
2014-05-02,Warrington Community Center,27
2014-05-02,Brookline Community Center,192
2014-05-02,Arlington Community Center,12
2014-05-02,Ammon Community Center,34
2014-05-02,Magee Community Center,15
2014-05-02,Jefferson Community Center,21
2014-05-02,Ormsby Community Center,15
2014-05-02,Phillips Community Center,256
2014-05-02,Paulson Community Center,35
2014-05-01,Warrington Community Center,23
2014-05-01,West Penn Community Center,143
2014-05-01,Ammon Community Center,27
2014-05-01,Arlington Community Center,36
2014-05-01,Brookline Community Center,147
2014-05-01,Jefferson Community Center,34
2014-05-01,Magee Community Center,18
2014-05-01,Ormsby Community Center,40
2014-05-01,Paulson Community Center,24
2014-05-01,Phillips Community Center,87
2014-04-30,West Penn Community Center,58
2014-04-30,Warrington Community Center,22
2014-04-30,Brookline Community Center,277
2014-04-30,Arlington Community Center,18
2014-04-30,Ammon Community Center,37
2014-04-30,Magee Community Center,17
2014-04-30,Jefferson Community Center,17
2014-04-30,Ormsby Community Center,26
2014-04-30,Phillips Community Center,184
2014-04-29,Warrington Community Center,24
2014-04-29,West Penn Community Center,116
2014-04-29,Ammon Community Center,44
2014-04-29,Arlington Community Center,28
2014-04-29,Brookline Community Center,171
2014-04-29,Jefferson Community Center,13
2014-04-29,Magee Community Center,28
2014-04-29,Ormsby Community Center,19
2014-04-29,Phillips Community Center,61
2014-04-29,Paulson Community Center,42
2014-04-28,West Penn Community Center,49
2014-04-28,Warrington Community Center,22
2014-04-28,Brookline Community Center,200
2014-04-28,Arlington Community Center,80
2014-04-28,Ammon Community Center,30
2014-04-28,Magee Community Center,14
2014-04-28,Jefferson Community Center,18
2014-04-28,Ormsby Community Center,32
2014-04-28,Paulson Community Center,5
2014-04-28,Phillips Community Center,108
2014-04-26,Warrington Community Center,10
2014-04-26,West Penn Community Center,30
2014-04-26,Arlington Community Center,17
2014-04-26,Brookline Community Center,195
2014-04-26,Magee Community Center,4
2014-04-26,Ormsby Community Center,23
2014-04-26,Phillips Community Center,27
2014-04-25,West Penn Community Center,64
2014-04-25,Warrington Community Center,27
2014-04-25,Brookline Community Center,134
2014-04-25,Arlington Community Center,20
2014-04-25,Ammon Community Center,16
2014-04-25,Jefferson Community Center,13
2014-04-25,Ormsby Community Center,14
2014-04-25,Phillips Community Center,41
2014-04-25,Paulson Community Center,37
2014-04-24,Warrington Community Center,27
2014-04-24,West Penn Community Center,123
2014-04-24,Ammon Community Center,29
2014-04-24,Arlington Community Center,42
2014-04-24,Brookline Community Center,173
2014-04-24,Jefferson Community Center,20
2014-04-24,Magee Community Center,12
2014-04-24,Ormsby Community Center,12
2014-04-24,Paulson Community Center,21
2014-04-24,Phillips Community Center,85
2014-04-23,West Penn Community Center,42
2014-04-23,Warrington Community Center,21
2014-04-23,Brookline Community Center,190
2014-04-23,Arlington Community Center,17
2014-04-23,Ammon Community Center,37
2014-04-23,Magee Community Center,7
2014-04-23,Jefferson Community Center,21
2014-04-23,Ormsby Community Center,20
2014-04-23,Phillips Community Center,206
2014-04-23,Paulson Community Center,33
2014-04-22,Warrington Community Center,20
2014-04-22,West Penn Community Center,55
2014-04-22,Ammon Community Center,43
2014-04-22,Arlington Community Center,45
2014-04-22,Brookline Community Center,161
2014-04-22,Jefferson Community Center,19
2014-04-22,Magee Community Center,15
2014-04-22,Ormsby Community Center,31
2014-04-22,Paulson Community Center,17
2014-04-22,Phillips Community Center,106
2014-04-21,West Penn Community Center,109
2014-04-21,Warrington Community Center,26
2014-04-21,Arlington Community Center,55
2014-04-21,Ammon Community Center,33
2014-04-21,Magee Community Center,11
2014-04-21,Jefferson Community Center,37
2014-04-21,Ormsby Community Center,36
2014-04-21,Phillips Community Center,57
2014-04-21,Paulson Community Center,34
2014-04-19,Arlington Community Center,25
2014-04-19,Ormsby Community Center,31
2014-04-17,Warrington Community Center,32
2014-04-17,Arlington Community Center,22
2014-04-17,Ammon Community Center,17
2014-04-17,Brookline Community Center,237
2014-04-17,Jefferson Community Center,20
2014-04-17,Ormsby Community Center,15
2014-04-17,Paulson Community Center,32
2014-04-17,Phillips Community Center,130
2014-04-16,West Penn Community Center,60
2014-04-16,Brookline Community Center,204
2014-04-16,Ammon Community Center,37
2014-04-16,Arlington Community Center,18
2014-04-16,Jefferson Community Center,35
2014-04-16,Ormsby Community Center,27
2014-04-16,Phillips Community Center,198
2014-04-16,Paulson Community Center,12
2014-04-15,West Penn Community Center,82
2014-04-15,Ammon Community Center,35
2014-04-15,Brookline Community Center,146
2014-04-15,Jefferson Community Center,10
2014-04-15,Ormsby Community Center,38
2014-04-15,Paulson Community Center,37
2014-04-15,Phillips Community Center,92
2014-04-14,West Penn Community Center,75
2014-04-14,Brookline Community Center,280
2014-04-14,Ammon Community Center,21
2014-04-14,Arlington Community Center,63
2014-04-14,Jefferson Community Center,20
2014-04-14,Ormsby Community Center,29
2014-04-14,Phillips Community Center,135
2014-04-14,Paulson Community Center,31
2014-04-12,West Penn Community Center,19
2014-04-12,Brookline Community Center,143
2014-04-12,Magee Community Center,3
2014-04-12,Ormsby Community Center,4
2014-04-12,Phillips Community Center,48
2014-04-11,West Penn Community Center,59
2014-04-11,Brookline Community Center,180
2014-04-11,Arlington Community Center,25
2014-04-11,Ammon Community Center,19
2014-04-11,Magee Community Center,7
2014-04-11,Jefferson Community Center,12
2014-04-11,Ormsby Community Center,19
2014-04-11,Phillips Community Center,103
2014-04-11,Paulson Community Center,66
2014-04-10,West Penn Community Center,107
2014-04-10,Ammon Community Center,66
2014-04-10,Arlington Community Center,17
2014-04-10,Brookline Community Center,171
2014-04-10,Jefferson Community Center,26
2014-04-10,Magee Community Center,7
2014-04-10,Ormsby Community Center,14
2014-04-10,Paulson Community Center,51
2014-04-10,Phillips Community Center,61
2014-04-09,West Penn Community Center,46
2014-04-09,Warrington Community Center,19
2014-04-09,Brookline Community Center,219
2014-04-09,Arlington Community Center,32
2014-04-09,Ammon Community Center,32
2014-04-09,Magee Community Center,15
2014-04-09,Jefferson Community Center,30
2014-04-09,Phillips Community Center,59
2014-04-09,Paulson Community Center,26
2014-04-08,Warrington Community Center,26
2014-04-08,West Penn Community Center,56
2014-04-08,Ammon Community Center,37
2014-04-08,Arlington Community Center,19
2014-04-08,Brookline Community Center,191
2014-04-08,Jefferson Community Center,33
2014-04-08,Magee Community Center,13
2014-04-08,Paulson Community Center,23
2014-04-08,Phillips Community Center,76
2014-04-07,West Penn Community Center,55
2014-04-07,Warrington Community Center,35
2014-04-07,Brookline Community Center,202
2014-04-07,Arlington Community Center,37
2014-04-07,Ammon Community Center,15
2014-04-07,Magee Community Center,1
2014-04-07,Jefferson Community Center,25
2014-04-07,Ormsby Community Center,59
2014-04-07,Phillips Community Center,118
2014-04-07,Paulson Community Center,22
2014-04-05,Warrington Community Center,8
2014-04-05,West Penn Community Center,54
2014-04-05,Brookline Community Center,296
2014-04-05,Ormsby Community Center,7
2014-04-05,Phillips Community Center,61
2014-04-04,West Penn Community Center,69
2014-04-04,Warrington Community Center,9
2014-04-04,Brookline Community Center,161
2014-04-04,Ammon Community Center,19
2014-04-04,Arlington Community Center,30
2014-04-04,Magee Community Center,26
2014-04-04,Ormsby Community Center,27
2014-04-04,Phillips Community Center,48
2014-04-04,Paulson Community Center,31
2014-04-03,Warrington Community Center,13
2014-04-03,West Penn Community Center,171
2014-04-03,Arlington Community Center,26
2014-04-03,Ammon Community Center,66
2014-04-03,Brookline Community Center,154
2014-04-03,Magee Community Center,24
2014-04-03,Paulson Community Center,28
2014-04-03,Phillips Community Center,149
2014-04-02,West Penn Community Center,56
2014-04-02,Warrington Community Center,12
2014-04-02,Brookline Community Center,216
2014-04-02,Ammon Community Center,23
2014-04-02,Arlington Community Center,23
2014-04-02,Magee Community Center,22
2014-04-02,Ormsby Community Center,22
2014-04-02,Phillips Community Center,124
2014-04-02,Paulson Community Center,23
2014-04-01,Warrington Community Center,6
2014-04-01,West Penn Community Center,68
2014-04-01,Arlington Community Center,30
2014-04-01,Ammon Community Center,27
2014-04-01,Magee Community Center,10
2014-04-01,Jefferson Community Center,22
2014-04-01,Ormsby Community Center,31
2014-04-01,Paulson Community Center,25
2014-04-01,Phillips Community Center,113
2014-03-31,West Penn Community Center,52
2014-03-31,Warrington Community Center,32
2014-03-31,Ammon Community Center,27
2014-03-31,Arlington Community Center,26
2014-03-31,Brookline Community Center,264
2014-03-31,Jefferson Community Center,45
2014-03-31,Magee Community Center,27
2014-03-31,Ormsby Community Center,38
2014-03-31,Paulson Community Center,20
2014-03-31,Phillips Park Field,70
2014-03-29,Warrington Community Center,12
2014-03-29,West Penn Community Center,19
2014-03-29,Brookline Community Center,106
2014-03-29,Arlington Community Center,123
2014-03-29,Ormsby Community Center,9
2014-03-29,Phillips Park Field,51
2014-03-28,West Penn Community Center,52
2014-03-28,Warrington Community Center,20
2014-03-28,Arlington Community Center,25
2014-03-28,Ammon Community Center,41
2014-03-28,Brookline Community Center,143
2014-03-28,Magee Community Center,32
2014-03-28,Jefferson Community Center,27
2014-03-28,Ormsby Community Center,2
2014-03-28,Paulson Community Center,21
2014-03-28,Phillips Community Center,24
2014-03-27,Warrington Community Center,30
2014-03-27,West Penn Community Center,119
2014-03-27,Brookline Community Center,177
2014-03-27,Ammon Community Center,107
2014-03-27,Arlington Community Center,37
2014-03-27,Jefferson Community Center,22
2014-03-27,Magee Community Center,31
2014-03-27,Phillips Community Center,103
2014-03-27,Paulson Community Center,36
2014-03-26,West Penn Community Center,126
2014-03-26,Warrington Community Center,23
2014-03-26,Arlington Community Center,29
2014-03-26,Ammon Community Center,80
2014-03-26,Brookline Community Center,230
2014-03-26,Magee Community Center,31
2014-03-26,Jefferson Community Center,22
2014-03-26,Ormsby Community Center,24
2014-03-26,Paulson Community Center,30
2014-03-26,Phillips Community Center,133
2014-03-25,Warrington Community Center,30
2014-03-25,West Penn Community Center,106
2014-03-25,Brookline Community Center,278
2014-03-25,Ammon Community Center,77
2014-03-25,Arlington Community Center,35
2014-03-25,Jefferson Community Center,23
2014-03-25,Magee Community Center,28
2014-03-25,Phillips Community Center,114
2014-03-25,Paulson Community Center,32
2014-03-24,West Penn Community Center,128
2014-03-24,Warrington Community Center,24
2014-03-24,Arlington Community Center,24
2014-03-24,Ammon Community Center,37
2014-03-24,Brookline Community Center,226
2014-03-24,Magee Community Center,40
2014-03-24,Jefferson Community Center,18
2014-03-24,Ormsby Community Center,18
2014-03-24,Paulson Community Center,32
2014-03-24,Phillips Community Center,116
2014-03-22,Warrington Community Center,4
2014-03-22,West Penn Community Center,47
2014-03-22,Brookline Community Center,166
2014-03-22,Ormsby Community Center,37
2014-03-22,Phillips Community Center,47
2014-03-21,West Penn Community Center,77
2014-03-21,Warrington Community Center,9
2014-03-21,Brookline Community Center,191
2014-03-21,Ammon Community Center,7
2014-03-21,Arlington Community Center,25
2014-03-21,Jefferson Community Center,25
2014-03-21,Magee Community Center,15
2014-03-21,Ormsby Community Center,25
2014-03-21,Phillips Community Center,81
2014-03-21,Paulson Community Center,34
2014-03-20,Warrington Community Center,25
2014-03-20,West Penn Community Center,78
2014-03-20,Arlington Community Center,47
2014-03-20,Ammon Community Center,17
2014-03-20,Brookline Community Center,176
2014-03-20,Magee Community Center,32
2014-03-20,Jefferson Community Center,35
2014-03-20,Ormsby Community Center,52
2014-03-20,Paulson Community Center,30
2014-03-20,Phillips Community Center,252
2014-03-19,West Penn Community Center,147
2014-03-19,Brookline Community Center,289
2014-03-19,Ammon Community Center,33
2014-03-19,Arlington Community Center,28
2014-03-19,Jefferson Community Center,15
2014-03-19,Magee Community Center,32
2014-03-19,Ormsby Community Center,8
2014-03-19,Phillips Community Center,78
2014-03-19,Paulson Community Center,34
2014-03-18,West Penn Community Center,37
2014-03-18,Warrington Community Center,39
2014-03-18,Arlington Community Center,40
2014-03-18,Ammon Community Center,25
2014-03-18,Brookline Community Center,239
2014-03-18,Magee Community Center,14
2014-03-18,Jefferson Community Center,32
2014-03-18,Ormsby Community Center,11
2014-03-18,Paulson Community Center,37
2014-03-18,Phillips Community Center,162
2014-03-17,Warrington Community Center,26
2014-03-17,West Penn Community Center,47
2014-03-17,Brookline Community Center,260
2014-03-17,Ammon Community Center,33
2014-03-17,Arlington Community Center,24
2014-03-17,Jefferson Community Center,17
2014-03-17,Magee Community Center,32
2014-03-17,Ormsby Community Center,42
2014-03-17,Phillips Community Center,35
2014-03-17,Paulson Community Center,17
2014-03-15,West Penn Community Center,26
2014-03-15,Warrington Community Center,4
2014-03-15,Brookline Community Center,97
2014-03-15,Jefferson Community Center,11
2014-03-15,Phillips Community Center,92
2014-03-14,Warrington Community Center,18
2014-03-14,West Penn Community Center,61
2014-03-14,Brookline Community Center,153
2014-03-14,Arlington Community Center,18
2014-03-14,Ammon Community Center,14
2014-03-14,Magee Community Center,37
2014-03-14,Ormsby Community Center,9
2014-03-14,Phillips Community Center,171
2014-03-14,Paulson Community Center,46
2014-03-13,West Penn Community Center,50
2014-03-13,Warrington Community Center,37
2014-03-13,Ammon Community Center,31
2014-03-13,Arlington Community Center,24
2014-03-13,Brookline Community Center,214
2014-03-13,Magee Community Center,30
2014-03-13,Jefferson Community Center,23
2014-03-13,Ormsby Community Center,33
2014-03-13,Paulson Community Center,24
2014-03-13,Phillips Community Center,52
2014-03-12,Warrington Community Center,38
2014-03-12,West Penn Community Center,58
2014-03-12,Brookline Community Center,160
2014-03-12,Arlington Community Center,21
2014-03-12,Ammon Community Center,22
2014-03-12,Jefferson Community Center,23
2014-03-12,Magee Community Center,50
2014-03-12,Ormsby Community Center,20
2014-03-12,Phillips Community Center,171
2014-03-12,Paulson Community Center,29
2014-03-11,West Penn Community Center,44
2014-03-11,Warrington Community Center,16
2014-03-11,Ammon Community Center,29
2014-03-11,Arlington Community Center,43
2014-03-11,Brookline Community Center,297
2014-03-11,Magee Community Center,31
2014-03-11,Jefferson Community Center,45
2014-03-11,Ormsby Community Center,32
2014-03-11,Paulson Community Center,21
2014-03-11,Phillips Community Center,136
2014-03-10,West Penn Community Center,65
2014-03-10,Brookline Community Center,240
2014-03-10,Arlington Community Center,25
2014-03-10,Ammon Community Center,31
2014-03-10,Jefferson Community Center,29
2014-03-10,Magee Community Center,30
2014-03-10,Ormsby Community Center,41
2014-03-10,Phillips Community Center,110
2014-03-10,Paulson Community Center,34
2014-03-08,West Penn Community Center,26
2014-03-08,Ammon Community Center,11
2014-03-08,Brookline Community Center,247
2014-03-08,Phillips Community Center,111
2014-03-07,West Penn Community Center,57
2014-03-07,Brookline Community Center,144
2014-03-07,Ammon Community Center,11
2014-03-07,Arlington Community Center,11
2014-03-07,Magee Community Center,28
2014-03-07,Jefferson Community Center,32
2014-03-07,Ormsby Community Center,45
2014-03-07,Phillips Community Center,134
2014-03-07,Paulson Community Center,39
2014-03-06,West Penn Community Center,117
2014-03-06,Arlington Community Center,8
2014-03-06,Ammon Community Center,17
2014-03-06,Brookline Community Center,211
2014-03-06,Jefferson Community Center,26
2014-03-06,Magee Community Center,39
2014-03-06,Ormsby Community Center,65
2014-03-06,Paulson Community Center,36
2014-03-06,Phillips Community Center,166
2014-03-05,West Penn Community Center,100
2014-03-05,Brookline Community Center,241
2014-03-05,Ammon Community Center,35
2014-03-05,Arlington Community Center,11
2014-03-05,Magee Community Center,38
2014-03-05,Jefferson Community Center,24
2014-03-05,Ormsby Community Center,67
2014-03-05,Phillips Community Center,30
2014-03-05,Paulson Community Center,45
2014-03-04,West Penn Community Center,94
2014-03-04,Arlington Community Center,69
2014-03-04,Ammon Community Center,22
2014-03-04,Brookline Community Center,215
2014-03-04,Jefferson Community Center,26
2014-03-04,Magee Community Center,31
2014-03-04,Ormsby Community Center,106
2014-03-04,Paulson Community Center,16
2014-03-04,Phillips Community Center,105
2014-03-03,West Penn Community Center,63
2014-03-03,Warrington Community Center,26
2014-03-03,Brookline Community Center,213
2014-03-03,Ammon Community Center,22
2014-03-03,Arlington Community Center,43
2014-03-03,Magee Community Center,50
2014-03-03,Jefferson Community Center,21
2014-03-03,Ormsby Community Center,86
2014-03-03,Phillips Community Center,124
2014-03-03,Paulson Community Center,36
2014-03-01,Warrington Community Center,8
2014-03-01,West Penn Community Center,41
2014-03-01,Brookline Community Center,254
2014-03-01,Phillips Community Center,55
2014-02-28,West Penn Community Center,73
2014-02-28,Warrington Community Center,34
2014-02-28,Brookline Community Center,144
2014-02-28,Arlington Community Center,20
2014-02-28,Ammon Community Center,10
2014-02-28,Jefferson Community Center,30
2014-02-28,Magee Community Center,32
2014-02-28,Ormsby Community Center,34
2014-02-28,Phillips Community Center,140
2014-02-28,Paulson Community Center,34
2014-02-27,Warrington Community Center,19
2014-02-27,West Penn Community Center,138
2014-02-27,Ammon Community Center,7
2014-02-27,Arlington Community Center,58
2014-02-27,Brookline Community Center,197
2014-02-27,Magee Community Center,37
2014-02-27,Jefferson Community Center,19
2014-02-27,Ormsby Community Center,39
2014-02-27,Paulson Community Center,14
2014-02-27,Phillips Community Center,140
2014-02-26,West Penn Community Center,110
2014-02-26,Warrington Community Center,41
2014-02-26,Brookline Community Center,196
2014-02-26,Arlington Community Center,56
2014-02-26,Ammon Community Center,24
2014-02-26,Jefferson Community Center,35
2014-02-26,Magee Community Center,35
2014-02-26,Ormsby Community Center,58
2014-02-26,Phillips Community Center,225
2014-02-26,Paulson Community Center,47
2014-02-25,Warrington Community Center,27
2014-02-25,West Penn Community Center,150
2014-02-25,Ammon Community Center,29
2014-02-25,Arlington Community Center,65
2014-02-25,Brookline Community Center,222
2014-02-25,Magee Community Center,28
2014-02-25,Jefferson Community Center,29
2014-02-25,Ormsby Community Center,79
2014-02-25,Paulson Community Center,35
2014-02-25,Phillips Community Center,118
2014-02-24,West Penn Community Center,97
2014-02-24,Warrington Community Center,40
2014-02-24,Brookline Community Center,259
2014-02-24,Arlington Community Center,28
2014-02-24,Ammon Community Center,32
2014-02-24,Jefferson Community Center,22
2014-02-24,Magee Community Center,26
2014-02-24,Ormsby Community Center,69
2014-02-24,Phillips Community Center,192
2014-02-24,Paulson Community Center,45
2014-02-23,Arlington Community Center,121
2014-02-23,Phillips Community Center,44
2014-02-22,West Penn Community Center,14
2014-02-22,Arlington Community Center,153
2014-02-22,Ammon Community Center,19
2014-02-22,Brookline Community Center,340
2014-02-22,Phillips Community Center,169
2014-02-21,West Penn Community Center,58
2014-02-21,Warrington Community Center,26
2014-02-21,Brookline Community Center,161
2014-02-21,Ammon Community Center,19
2014-02-21,Arlington Community Center,46
2014-02-21,Magee Community Center,23
2014-02-21,Jefferson Community Center,32
2014-02-21,Ormsby Community Center,47
2014-02-21,Phillips Community Center,161
2014-02-21,Paulson Community Center,32
2014-02-20,Warrington Community Center,25
2014-02-20,West Penn Community Center,137
2014-02-20,Arlington Community Center,22
2014-02-20,Ammon Community Center,23
2014-02-20,Brookline Community Center,280
2014-02-20,Jefferson Community Center,24
2014-02-20,Magee Community Center,22
2014-02-20,Ormsby Community Center,54
2014-02-20,Paulson Community Center,28
2014-02-20,Phillips Community Center,42
2014-02-19,West Penn Community Center,104
2014-02-19,Brookline Community Center,382
2014-02-19,Ammon Community Center,89
2014-02-19,Arlington Community Center,18
2014-02-19,Magee Community Center,26
2014-02-19,Jefferson Community Center,26
2014-02-19,Phillips Community Center,85
2014-02-19,Paulson Community Center,33
2014-02-18,West Penn Community Center,79
2014-02-18,Warrington Community Center,29
2014-02-18,Arlington Community Center,31
2014-02-18,Ammon Community Center,26
2014-02-18,Brookline Community Center,202
2014-02-18,Jefferson Community Center,17
2014-02-18,Magee Community Center,32
2014-02-18,Ormsby Community Center,96
2014-02-18,Paulson Community Center,41
2014-02-18,Phillips Community Center,123
2014-02-17,Warrington Community Center,32
2014-02-17,West Penn Community Center,100
2014-02-17,Brookline Community Center,218
2014-02-17,Arlington Community Center,26
2014-02-17,Magee Community Center,32
2014-02-17,Jefferson Community Center,21
2014-02-17,Ormsby Community Center,62
2014-02-17,Phillips Community Center,50
2014-02-17,Paulson Community Center,42
2014-02-16,Jefferson Community Center,11
2014-02-15,Warrington Community Center,10
2014-02-15,Brookline Community Center,214
2014-02-15,Phillips Community Center,42
2014-02-14,Warrington Community Center,26
2014-02-14,West Penn Community Center,6
2014-02-14,Brookline Community Center,134
2014-02-14,Arlington Community Center,48
2014-02-14,Jefferson Community Center,22
2014-02-14,Phillips Community Center,209
2014-02-14,Paulson Community Center,11
2014-02-13,West Penn Community Center,153
2014-02-13,Warrington Community Center,15
2014-02-13,Arlington Community Center,21
2014-02-13,Ammon Community Center,19
2014-02-13,Brookline Community Center,174
2014-02-13,Jefferson Community Center,21
2014-02-13,Ormsby Community Center,49
2014-02-13,Paulson Community Center,43
2014-02-13,Phillips Community Center,169
2014-02-12,Warrington Community Center,43
2014-02-12,West Penn Community Center,105
2014-02-12,Brookline Community Center,205
2014-02-12,Ammon Community Center,29
2014-02-12,Arlington Community Center,119
2014-02-12,Jefferson Community Center,24
2014-02-12,Ormsby Community Center,61
2014-02-12,Phillips Community Center,82
2014-02-12,Paulson Community Center,26
2014-02-11,West Penn Community Center,66
2014-02-11,Warrington Community Center,16
2014-02-11,Arlington Community Center,48
2014-02-11,Ammon Community Center,24
2014-02-11,Brookline Community Center,189
2014-02-11,Jefferson Community Center,21
2014-02-11,Ormsby Community Center,74
2014-02-11,Paulson Community Center,50
2014-02-11,Phillips Community Center,91
2014-02-10,Warrington Community Center,26
2014-02-10,West Penn Community Center,62
2014-02-10,Brookline Community Center,220
2014-02-10,Ammon Community Center,33
2014-02-10,Arlington Community Center,49
2014-02-10,Jefferson Community Center,16
2014-02-10,Magee Community Center,16
2014-02-10,Ormsby Community Center,79
2014-02-10,Phillips Community Center,164
2014-02-10,Paulson Community Center,49
2014-02-08,West Penn Community Center,157
