date,center_name,attendance_count
2022-04-18,Ammon Community Center,3
2022-04-18,Brookline Community Center,32
2022-04-18,Magee Community Center,27
2022-04-18,Ormsby Community Center,14
2022-04-18,Phillips Community Center,47
2022-04-18,Paulson Community Center,19
2022-04-14,Warrington Community Center,41
2022-04-14,West Penn Community Center,46
2022-04-14,Ammon Community Center,2
2022-04-14,Arlington Community Center,16
2022-04-14,Brookline Community Center,44
2022-04-14,Ormsby Community Center,7
2022-04-14,Magee Community Center,34
2022-04-14,Paulson Community Center,22
2022-04-14,Phillips Community Center,34
2022-04-13,West Penn Community Center,24
2022-04-13,Arlington Community Center,22
2022-04-13,Ammon Community Center,1
2022-04-13,Brookline Community Center,27
2022-04-13,Jefferson Community Center,25
2022-04-13,Magee Community Center,21
2022-04-13,Ormsby Community Center,9
2022-04-13,Phillips Community Center,65
2022-04-13,Paulson Community Center,12
2022-04-12,West Penn Community Center,80
2022-04-12,Warrington Community Center,45
2022-04-12,Arlington Community Center,15
2022-04-12,Jefferson Community Center,55
2022-04-12,Brookline Community Center,35
2022-04-12,Ormsby Community Center,11
2022-04-12,Magee Community Center,43
2022-04-12,Paulson Community Center,17
2022-04-12,Phillips Community Center,52
2022-04-11,Warrington Community Center,51
2022-04-11,West Penn Community Center,50
2022-04-11,Arlington Community Center,25
2022-04-11,Ammon Community Center,1
2022-04-11,Brookline Community Center,35
2022-04-11,Magee Community Center,42
2022-04-11,Ormsby Community Center,10
2022-04-11,Phillips Community Center,34
2022-04-11,Paulson Community Center,16
2022-04-09,West Penn Community Center,58
2022-04-09,Brookline Community Center,1
2022-04-09,Magee Community Center,1
2022-04-09,Phillips Community Center,3
2022-04-08,West Penn Community Center,39
2022-04-08,Warrington Community Center,34
2022-04-08,Arlington Community Center,1
2022-04-08,Brookline Community Center,29
2022-04-08,Magee Community Center,41
2022-04-08,Ormsby Community Center,14
2022-04-08,Phillips Community Center,64
2022-04-08,Paulson Community Center,1
2022-04-07,Warrington Community Center,21
2022-04-07,West Penn Community Center,51
2022-04-07,Arlington Community Center,19
2022-04-07,Ammon Community Center,1
2022-04-07,Brookline Community Center,38
2022-04-07,Ormsby Community Center,7
2022-04-07,Magee Community Center,41
2022-04-07,Paulson Community Center,18
2022-04-07,Phillips Community Center,38
2022-04-06,West Penn Community Center,69
2022-04-06,Warrington Community Center,23
2022-04-06,Ammon Community Center,3
2022-04-06,Arlington Community Center,14
2022-04-06,Brookline Community Center,17
2022-04-06,Jefferson Community Center,29
2022-04-06,Magee Community Center,32
2022-04-06,Ormsby Community Center,12
2022-04-06,Phillips Community Center,26
2022-04-06,Paulson Community Center,23
2022-04-05,West Penn Community Center,57
2022-04-05,Arlington Community Center,16
2022-04-05,Jefferson Community Center,37
2022-04-05,Brookline Community Center,17
2022-04-05,Ormsby Community Center,7
2022-04-05,Magee Community Center,58
2022-04-05,Phillips Community Center,76
2022-04-04,West Penn Community Center,52
2022-04-04,Warrington Community Center,43
2022-04-04,Arlington Community Center,10
2022-04-04,Brookline Community Center,38
2022-04-04,Jefferson Community Center,24
2022-04-04,Magee Community Center,28
2022-04-04,Ormsby Community Center,8
2022-04-04,Phillips Community Center,51
2022-04-04,Paulson Community Center,26
2022-04-02,West Penn Community Center,43
2022-04-02,Brookline Community Center,2
2022-04-02,Paulson Community Center,3
2022-04-02,Phillips Community Center,44
2022-04-01,West Penn Community Center,43
2022-04-01,Warrington Community Center,43
2022-04-01,Brookline Community Center,24
2022-04-01,Jefferson Community Center,17
2022-04-01,Ormsby Community Center,23
2022-04-01,Magee Community Center,61
2022-04-01,Phillips Community Center,39
2022-04-01,Paulson Community Center,24
2022-03-31,Warrington Community Center,26
2022-03-31,West Penn Community Center,56
2022-03-31,Arlington Community Center,12
2022-03-31,Ammon Community Center,3
2022-03-31,Brookline Community Center,50
2022-03-31,Magee Community Center,33
2022-03-31,Ormsby Community Center,10
2022-03-31,Paulson Community Center,26
2022-03-31,Phillips Community Center,39
2022-03-30,West Penn Community Center,63
2022-03-30,Warrington Community Center,41
2022-03-30,Arlington Community Center,16
2022-03-30,Brookline Community Center,20
2022-03-30,Jefferson Community Center,53
2022-03-30,Ormsby Community Center,7
2022-03-30,Magee Community Center,31
2022-03-30,Phillips Community Center,43
2022-03-30,Paulson Community Center,30
2022-03-29,Warrington Community Center,32
2022-03-29,West Penn Community Center,102
2022-03-29,Arlington Community Center,15
2022-03-29,Ammon Community Center,2
2022-03-29,Brookline Community Center,13
2022-03-29,Magee Community Center,55
2022-03-29,Ormsby Community Center,10
2022-03-29,Paulson Community Center,36
2022-03-29,Phillips Community Center,51
2022-03-28,West Penn Community Center,60
2022-03-28,Warrington Community Center,46
2022-03-28,Ammon Community Center,4
2022-03-28,Arlington Community Center,9
2022-03-28,Brookline Community Center,37
2022-03-28,Ormsby Community Center,10
2022-03-28,Magee Community Center,47
2022-03-28,Phillips Community Center,44
2022-03-28,Paulson Community Center,40
2022-03-26,West Penn Community Center,49
2022-03-26,Brookline Community Center,6
2022-03-26,Magee Community Center,1
2022-03-26,Ormsby Community Center,5
2022-03-25,West Penn Community Center,37
2022-03-25,Warrington Community Center,51
2022-03-25,Arlington Community Center,8
2022-03-25,Brookline Community Center,32
2022-03-25,Jefferson Community Center,6
2022-03-25,Ormsby Community Center,16
2022-03-25,Magee Community Center,40
2022-03-25,Paulson Community Center,25
2022-03-25,Phillips Community Center,44
2022-03-24,Warrington Community Center,45
2022-03-24,West Penn Community Center,120
2022-03-24,Arlington Community Center,18
2022-03-24,Jefferson Community Center,35
2022-03-24,Brookline Community Center,39
2022-03-24,Magee Community Center,44
2022-03-24,Ormsby Community Center,9
2022-03-24,Phillips Community Center,28
2022-03-24,Paulson Community Center,23
2022-03-23,West Penn Community Center,54
2022-03-23,Warrington Community Center,33
2022-03-23,Arlington Community Center,42
2022-03-23,Ammon Community Center,24
2022-03-23,Brookline Community Center,33
2022-03-23,Jefferson Community Center,43
2022-03-23,Ormsby Community Center,12
2022-03-23,Magee Community Center,18
2022-03-23,Paulson Community Center,27
2022-03-23,Phillips Community Center,39
2022-03-22,Warrington Community Center,46
2022-03-22,West Penn Community Center,113
2022-03-22,Ammon Community Center,46
2022-03-22,Arlington Community Center,8
2022-03-22,Brookline Community Center,38
2022-03-22,Magee Community Center,48
2022-03-22,Ormsby Community Center,6
2022-03-22,Phillips Community Center,38
2022-03-22,Paulson Community Center,28
2022-03-21,West Penn Community Center,72
2022-03-21,Warrington Community Center,55
2022-03-21,Arlington Community Center,12
2022-03-21,Ammon Community Center,35
2022-03-21,Brookline Community Center,43
2022-03-21,Ormsby Community Center,14
2022-03-21,Magee Community Center,45
2022-03-21,Paulson Community Center,20
2022-03-21,Phillips Community Center,52
2022-03-19,West Penn Community Center,30
2022-03-19,Brookline Community Center,3
2022-03-18,West Penn Community Center,38
2022-03-18,Warrington Community Center,55
2022-03-18,Arlington Community Center,1
2022-03-18,Brookline Community Center,31
2022-03-18,Jefferson Community Center,31
2022-03-18,Magee Community Center,45
2022-03-18,Ormsby Community Center,12
2022-03-18,Phillips Community Center,34
2022-03-18,Paulson Community Center,17
2022-03-17,Warrington Community Center,52
2022-03-17,West Penn Community Center,111
2022-03-17,Arlington Community Center,9
2022-03-17,Ammon Community Center,29
2022-03-17,Brookline Community Center,28
2022-03-17,Ormsby Community Center,12
2022-03-17,Magee Community Center,52
2022-03-17,Paulson Community Center,16
2022-03-17,Phillips Community Center,22
2022-03-16,West Penn Community Center,32
2022-03-16,Warrington Community Center,65
2022-03-16,Ammon Community Center,23
2022-03-16,Arlington Community Center,3
2022-03-16,Brookline Community Center,32
2022-03-16,Magee Community Center,43
2022-03-16,Ormsby Community Center,16
2022-03-16,Phillips Community Center,42
2022-03-16,Paulson Community Center,14
2022-03-15,Warrington Community Center,52
2022-03-15,West Penn Community Center,120
2022-03-15,Arlington Community Center,14
2022-03-15,Ammon Community Center,1
2022-03-15,Brookline Community Center,41
2022-03-15,Jefferson Community Center,33
2022-03-15,Ormsby Community Center,11
2022-03-15,Magee Community Center,48
2022-03-15,Paulson Community Center,22
2022-03-15,Phillips Community Center,35
2022-03-14,West Penn Community Center,58
2022-03-14,Warrington Community Center,54
2022-03-14,Ammon Community Center,5
2022-03-14,Arlington Community Center,11
2022-03-14,Brookline Community Center,36
2022-03-14,Magee Community Center,54
2022-03-14,Ormsby Community Center,13
2022-03-14,Phillips Community Center,20
2022-03-14,Paulson Community Center,28
2022-03-12,West Penn Community Center,14
2022-03-12,Phillips Community Center,2
2022-03-11,West Penn Community Center,36
2022-03-11,Warrington Community Center,40
2022-03-11,Arlington Community Center,7
2022-03-11,Brookline Community Center,31
2022-03-11,Jefferson Community Center,18
2022-03-11,Ormsby Community Center,29
2022-03-11,Magee Community Center,50
2022-03-11,Phillips Community Center,29
2022-03-11,Paulson Community Center,11
2022-03-10,Warrington Community Center,35
2022-03-10,West Penn Community Center,71
2022-03-10,Arlington Community Center,30
2022-03-10,Jefferson Community Center,35
2022-03-10,Brookline Community Center,49
2022-03-10,Magee Community Center,36
2022-03-10,Ormsby Community Center,17
2022-03-10,Paulson Community Center,16
2022-03-10,Phillips Community Center,27
2022-03-09,West Penn Community Center,47
2022-03-09,Warrington Community Center,37
2022-03-09,Arlington Community Center,13
2022-03-09,Brookline Community Center,27
2022-03-09,Jefferson Community Center,29
2022-03-09,Ormsby Community Center,13
2022-03-09,Magee Community Center,29
2022-03-09,Phillips Community Center,35
2022-03-09,Paulson Community Center,11
2022-03-08,Warrington Community Center,33
2022-03-08,West Penn Community Center,43
2022-03-08,Arlington Community Center,10
2022-03-08,Ammon Community Center,4
2022-03-08,Jefferson Community Center,16
2022-03-08,Brookline Community Center,40
2022-03-08,Magee Community Center,45
2022-03-08,Ormsby Community Center,8
2022-03-08,Paulson Community Center,18
2022-03-08,Phillips Community Center,38
2022-03-07,West Penn Community Center,67
2022-03-07,Warrington Community Center,51
2022-03-07,Arlington Community Center,17
2022-03-07,Brookline Community Center,34
2022-03-07,Jefferson Community Center,30
2022-03-07,Ormsby Community Center,17
2022-03-07,Magee Community Center,34
2022-03-07,Phillips Community Center,41
2022-03-07,Paulson Community Center,20
2022-03-05,West Penn Community Center,29
2022-03-05,Brookline Community Center,8
2022-03-05,Phillips Community Center,11
2022-03-04,West Penn Community Center,20
2022-03-04,Warrington Community Center,61
2022-03-04,Arlington Community Center,11
2022-03-04,Ammon Community Center,2
2022-03-04,Brookline Community Center,31
2022-03-04,Magee Community Center,46
2022-03-04,Ormsby Community Center,34
2022-03-04,Phillips Community Center,58
2022-03-04,Paulson Community Center,14
2022-03-03,Warrington Community Center,56
2022-03-03,West Penn Community Center,78
2022-03-03,Ammon Community Center,2
2022-03-03,Arlington Community Center,19
2022-03-03,Brookline Community Center,42
2022-03-03,Jefferson Community Center,23
2022-03-03,Ormsby Community Center,13
2022-03-03,Magee Community Center,25
2022-03-03,Paulson Community Center,14
2022-03-03,Phillips Community Center,44
2022-03-02,West Penn Community Center,53
2022-03-02,Warrington Community Center,52
2022-03-02,Arlington Community Center,14
2022-03-02,Ammon Community Center,9
2022-03-02,Brookline Community Center,30
2022-03-02,Magee Community Center,26
2022-03-02,Ormsby Community Center,18
2022-03-02,Phillips Community Center,56
2022-03-02,Paulson Community Center,17
2022-03-01,Warrington Community Center,53
2022-03-01,West Penn Community Center,55
2022-03-01,Ammon Community Center,56
2022-03-01,Arlington Community Center,12
2022-03-01,Brookline Community Center,41
2022-03-01,Ormsby Community Center,12
2022-03-01,Magee Community Center,42
2022-03-01,Paulson Community Center,17
2022-03-01,Phillips Community Center,36
2022-02-28,West Penn Community Center,69
2022-02-28,Warrington Community Center,46
2022-02-28,Arlington Community Center,13
2022-02-28,Brookline Community Center,38
2022-02-28,Jefferson Community Center,6
2022-02-28,Magee Community Center,43
2022-02-28,Ormsby Community Center,21
2022-02-28,Phillips Community Center,45
2022-02-28,Paulson Community Center,24
2022-02-26,West Penn Community Center,127
2022-02-26,Brookline Community Center,4
2022-02-26,Phillips Community Center,14
2022-02-25,West Penn Community Center,65
2022-02-25,Warrington Community Center,33
2022-02-25,Arlington Community Center,17
2022-02-25,Brookline Community Center,25
2022-02-25,Jefferson Community Center,15
2022-02-25,Ormsby Community Center,37
2022-02-25,Magee Community Center,43
2022-02-25,Phillips Community Center,42
2022-02-25,Paulson Community Center,21
2022-02-24,Warrington Community Center,55
2022-02-24,West Penn Community Center,35
2022-02-24,Arlington Community Center,20
2022-02-24,Ammon Community Center,2
2022-02-24,Brookline Community Center,47
2022-02-24,Magee Community Center,30
2022-02-24,Ormsby Community Center,18
2022-02-24,Paulson Community Center,16
2022-02-24,Phillips Community Center,10
2022-02-23,West Penn Community Center,57
2022-02-23,Warrington Community Center,32
2022-02-23,Arlington Community Center,22
2022-02-23,Brookline Community Center,25
2022-02-23,Ormsby Community Center,13
2022-02-23,Magee Community Center,21
2022-02-23,Phillips Community Center,43
2022-02-23,Paulson Community Center,20
2022-02-22,Warrington Community Center,28
2022-02-22,West Penn Community Center,84
2022-02-22,Arlington Community Center,10
2022-02-22,Brookline Community Center,60
2022-02-22,Magee Community Center,44
2022-02-22,Ormsby Community Center,15
2022-02-22,Paulson Community Center,14
2022-02-22,Phillips Community Center,39
2022-02-21,West Penn Community Center,56
2022-02-21,Warrington Community Center,50
2022-02-21,Arlington Community Center,23
2022-02-21,Brookline Community Center,29
2022-02-21,Ormsby Community Center,16
2022-02-21,Magee Community Center,39
2022-02-21,Phillips Community Center,73
2022-02-21,Paulson Community Center,24
2022-02-19,West Penn Community Center,107
2022-02-19,Brookline Community Center,7
2022-02-19,Phillips Community Center,17
2022-02-18,West Penn Community Center,29
2022-02-18,Warrington Community Center,26
2022-02-18,Arlington Community Center,12
2022-02-18,Brookline Community Center,25
2022-02-18,Magee Community Center,52
2022-02-18,Ormsby Community Center,26
2022-02-18,Phillips Community Center,45
2022-02-18,Paulson Community Center,10
2022-02-17,Warrington Community Center,39
2022-02-17,West Penn Community Center,82
2022-02-17,Arlington Community Center,27
2022-02-17,Brookline Community Center,56
2022-02-17,Jefferson Community Center,26
2022-02-17,Ormsby Community Center,14
2022-02-17,Magee Community Center,29
2022-02-17,Paulson Community Center,13
2022-02-17,Phillips Community Center,39
2022-02-16,West Penn Community Center,45
2022-02-16,Warrington Community Center,41
2022-02-16,Arlington Community Center,24
2022-02-16,Jefferson Community Center,38
2022-02-16,Brookline Community Center,37
2022-02-16,Magee Community Center,24
2022-02-16,Ormsby Community Center,21
2022-02-16,Phillips Community Center,55
2022-02-16,Paulson Community Center,24
2022-02-15,Warrington Community Center,26
2022-02-15,West Penn Community Center,77
2022-02-15,Arlington Community Center,11
2022-02-15,Brookline Community Center,35
2022-02-15,Jefferson Community Center,21
2022-02-15,Ormsby Community Center,22
2022-02-15,Magee Community Center,59
2022-02-15,Paulson Community Center,18
2022-02-15,Phillips Community Center,71
2022-02-14,West Penn Community Center,60
2022-02-14,Warrington Community Center,23
2022-02-14,Arlington Community Center,11
2022-02-14,Jefferson Community Center,19
2022-02-14,Brookline Community Center,36
2022-02-14,Magee Community Center,26
2022-02-14,Ormsby Community Center,10
2022-02-14,Phillips Community Center,43
2022-02-14,Paulson Community Center,17
2022-02-12,West Penn Community Center,66
2022-02-12,Brookline Community Center,3
2022-02-12,Phillips Community Center,22
2022-02-11,West Penn Community Center,36
2022-02-11,Warrington Community Center,40
2022-02-11,Arlington Community Center,14
2022-02-11,Brookline Community Center,24
2022-02-11,Jefferson Community Center,22
2022-02-11,Ormsby Community Center,15
2022-02-11,Magee Community Center,62
2022-02-11,Phillips Community Center,55
2022-02-11,Paulson Community Center,20
2022-02-10,Warrington Community Center,31
2022-02-10,West Penn Community Center,99
2022-02-10,Arlington Community Center,8
2022-02-10,Brookline Community Center,61
2022-02-10,Magee Community Center,26
2022-02-10,Ormsby Community Center,13
2022-02-10,Paulson Community Center,22
2022-02-10,Phillips Community Center,22
2022-02-09,West Penn Community Center,52
2022-02-09,Warrington Community Center,35
2022-02-09,Arlington Community Center,24
2022-02-09,Brookline Community Center,38
2022-02-09,Ormsby Community Center,11
2022-02-09,Magee Community Center,15
2022-02-09,Phillips Community Center,54
2022-02-09,Paulson Community Center,22
2022-02-08,Warrington Community Center,41
2022-02-08,West Penn Community Center,80
2022-02-08,Arlington Community Center,17
2022-02-08,Brookline Community Center,48
2022-02-08,Jefferson Community Center,32
2022-02-08,Magee Community Center,57
2022-02-08,Ormsby Community Center,10
2022-02-08,Paulson Community Center,20
2022-02-08,Phillips Community Center,53
2022-02-07,West Penn Community Center,67
2022-02-07,Warrington Community Center,47
2022-02-07,Arlington Community Center,23
2022-02-07,Jefferson Community Center,18
2022-02-07,Brookline Community Center,37
2022-02-07,Ormsby Community Center,12
2022-02-07,Magee Community Center,39
2022-02-07,Phillips Community Center,50
2022-02-07,Paulson Community Center,13
2022-02-05,West Penn Community Center,105
2022-02-05,Brookline Community Center,4
2022-02-05,Phillips Community Center,3
2022-02-04,West Penn Community Center,22
2022-02-04,Warrington Community Center,11
2022-02-04,Arlington Community Center,4
2022-02-04,Brookline Community Center,4
2022-02-04,Ormsby Community Center,6
2022-02-04,Phillips Community Center,42
2022-02-04,Paulson Community Center,6
2022-02-03,Warrington Community Center,22
2022-02-03,West Penn Community Center,23
2022-02-03,Arlington Community Center,12
2022-02-03,Brookline Community Center,29
2022-02-03,Ormsby Community Center,10
2022-02-03,Magee Community Center,37
2022-02-03,Paulson Community Center,7
2022-02-03,Phillips Community Center,13
2022-02-02,West Penn Community Center,69
2022-02-02,Warrington Community Center,56
2022-02-02,Arlington Community Center,14
2022-02-02,Brookline Community Center,23
2022-02-02,Magee Community Center,34
2022-02-02,Ormsby Community Center,16
2022-02-02,Phillips Community Center,60
2022-02-02,Paulson Community Center,9
2022-02-01,Warrington Community Center,26
2022-02-01,West Penn Community Center,63
2022-02-01,Arlington Community Center,37
2022-02-01,Brookline Community Center,25
2022-02-01,Jefferson Community Center,13
2022-02-01,Ormsby Community Center,16
2022-02-01,Magee Community Center,51
2022-02-01,Paulson Community Center,15
2022-02-01,Phillips Community Center,31
2022-01-31,West Penn Community Center,50
2022-01-31,Warrington Community Center,45
2022-01-31,Arlington Community Center,15
2022-01-31,Brookline Community Center,21
2022-01-31,Magee Community Center,23
2022-01-31,Ormsby Community Center,16
2022-01-31,Phillips Community Center,38
2022-01-31,Paulson Community Center,23
2022-01-29,West Penn Community Center,28
2022-01-29,Brookline Community Center,4
2022-01-29,Phillips Community Center,2
2022-01-28,West Penn Community Center,32
2022-01-28,Warrington Community Center,30
2022-01-28,Arlington Community Center,10
2022-01-28,Brookline Community Center,13
2022-01-28,Jefferson Community Center,7
2022-01-28,Ormsby Community Center,24
2022-01-28,Magee Community Center,42
2022-01-28,Phillips Community Center,47
2022-01-28,Paulson Community Center,13
2022-01-27,Warrington Community Center,26
2022-01-27,West Penn Community Center,89
2022-01-27,Brookline Community Center,44
2022-01-27,Magee Community Center,29
2022-01-27,Ormsby Community Center,11
2022-01-27,Paulson Community Center,17
2022-01-27,Phillips Community Center,33
2022-01-26,West Penn Community Center,40
2022-01-26,Warrington Community Center,26
2022-01-26,Arlington Community Center,43
2022-01-26,Brookline Community Center,10
2022-01-26,Ormsby Community Center,13
2022-01-26,Magee Community Center,25
2022-01-26,Phillips Community Center,40
2022-01-26,Paulson Community Center,14
2022-01-25,Warrington Community Center,39
2022-01-25,West Penn Community Center,76
2022-01-25,Arlington Community Center,9
2022-01-25,Brookline Community Center,19
2022-01-25,Jefferson Community Center,14
2022-01-25,Magee Community Center,57
2022-01-25,Ormsby Community Center,20
2022-01-25,Paulson Community Center,14
2022-01-25,Phillips Community Center,46
2022-01-24,West Penn Community Center,39
2022-01-24,Warrington Community Center,39
2022-01-24,Arlington Community Center,7
2022-01-24,Jefferson Community Center,22
2022-01-24,Brookline Community Center,24
2022-01-24,Ormsby Community Center,10
2022-01-24,Magee Community Center,33
2022-01-24,Phillips Community Center,28
2022-01-24,Paulson Community Center,13
2022-01-22,West Penn Community Center,23
2022-01-22,Brookline Community Center,5
2022-01-21,West Penn Community Center,65
2022-01-21,Warrington Community Center,40
2022-01-21,Arlington Community Center,5
2022-01-21,Brookline Community Center,22
2022-01-21,Magee Community Center,73
2022-01-21,Ormsby Community Center,28
2022-01-21,Paulson Community Center,19
2022-01-21,Phillips Community Center,23
2022-01-20,Warrington Community Center,25
2022-01-20,West Penn Community Center,114
2022-01-20,Arlington Community Center,12
2022-01-20,Brookline Community Center,31
2022-01-20,Jefferson Community Center,22
2022-01-20,Ormsby Community Center,19
2022-01-20,Magee Community Center,40
2022-01-20,Phillips Community Center,33
2022-01-20,Paulson Community Center,9
2022-01-19,West Penn Community Center,49
2022-01-19,Warrington Community Center,42
2022-01-19,Arlington Community Center,9
2022-01-19,Brookline Community Center,30
2022-01-19,Magee Community Center,36
2022-01-19,Ormsby Community Center,4
2022-01-19,Paulson Community Center,15
2022-01-19,Phillips Community Center,37
2022-01-18,Warrington Community Center,28
2022-01-18,West Penn Community Center,78
2022-01-18,Arlington Community Center,1
2022-01-18,Brookline Community Center,14
2022-01-18,Ormsby Community Center,14
2022-01-18,Magee Community Center,26
2022-01-18,Phillips Community Center,26
2022-01-18,Paulson Community Center,4
2022-01-15,West Penn Community Center,4
2022-01-14,West Penn Community Center,25
2022-01-14,Warrington Community Center,31
2022-01-14,Arlington Community Center,9
2022-01-14,Brookline Community Center,16
2022-01-14,Magee Community Center,42
2022-01-14,Ormsby Community Center,21
2022-01-14,Paulson Community Center,14
2022-01-14,Phillips Community Center,40
2022-01-13,Warrington Community Center,41
2022-01-13,West Penn Community Center,109
2022-01-13,Brookline Community Center,32
2022-01-13,Jefferson Community Center,18
2022-01-13,Ormsby Community Center,15
2022-01-13,Magee Community Center,29
2022-01-13,Phillips Community Center,26
2022-01-13,Paulson Community Center,11
2022-01-12,West Penn Community Center,44
2022-01-12,Warrington Community Center,28
2022-01-12,Arlington Community Center,4
2022-01-12,Jefferson Community Center,24
2022-01-12,Brookline Community Center,12
2022-01-12,Magee Community Center,54
2022-01-12,Ormsby Community Center,13
2022-01-12,Paulson Community Center,19
2022-01-12,Phillips Community Center,33
2022-01-11,Warrington Community Center,29
2022-01-11,West Penn Community Center,71
2022-01-11,Arlington Community Center,11
2022-01-11,Brookline Community Center,27
2022-01-11,Jefferson Community Center,13
2022-01-11,Ormsby Community Center,12
2022-01-11,Magee Community Center,54
2022-01-11,Phillips Community Center,56
2022-01-11,Paulson Community Center,13
2022-01-10,West Penn Community Center,60
2022-01-10,Warrington Community Center,29
2022-01-10,Arlington Community Center,10
2022-01-10,Jefferson Community Center,25
2022-01-10,Brookline Community Center,26
2022-01-10,Magee Community Center,28
2022-01-10,Ormsby Community Center,12
2022-01-10,Paulson Community Center,13
2022-01-10,Phillips Community Center,40
2022-01-08,West Penn Community Center,72
2022-01-08,Brookline Community Center,3
2022-01-08,Phillips Community Center,2
2022-01-07,West Penn Community Center,31
2022-01-07,Warrington Community Center,29
2022-01-07,Arlington Community Center,2
2022-01-07,Brookline Community Center,10
2022-01-07,Ormsby Community Center,21
2022-01-07,Magee Community Center,9
2022-01-07,Phillips Community Center,22
2022-01-07,Paulson Community Center,8
2022-01-06,Warrington Community Center,37
2022-01-06,West Penn Community Center,74
2022-01-06,Arlington Community Center,1
2022-01-06,Brookline Community Center,21
2022-01-06,Jefferson Community Center,26
2022-01-06,Magee Community Center,24
2022-01-06,Ormsby Community Center,26
2022-01-06,Paulson Community Center,8
2022-01-06,Phillips Community Center,22
2022-01-05,West Penn Community Center,40
2022-01-05,Warrington Community Center,26
2022-01-05,Arlington Community Center,13
2022-01-05,Brookline Community Center,14
2022-01-05,Ormsby Community Center,13
2022-01-05,Magee Community Center,22
2022-01-05,Phillips Community Center,44
2022-01-05,Paulson Community Center,10
2022-01-04,Warrington Community Center,21
2022-01-04,West Penn Community Center,108
2022-01-04,Arlington Community Center,18
2022-01-04,Brookline Community Center,14
2022-01-04,Jefferson Community Center,37
2022-01-04,Magee Community Center,25
2022-01-04,Ormsby Community Center,16
2022-01-04,Paulson Community Center,2
2022-01-04,Phillips Community Center,27
2022-01-03,West Penn Community Center,48
2022-01-03,Warrington Community Center,34
2022-01-03,Arlington Community Center,10
2022-01-03,Jefferson Community Center,35
2022-01-03,Brookline Community Center,18
2022-01-03,Ormsby Community Center,12
2022-01-03,Magee Community Center,34
2022-01-03,Phillips Community Center,37
2022-01-03,Paulson Community Center,10
