date,center_name,attendance_count
2015-05-20,Magee Community Center,52
2015-05-20,Phillips Community Center,101
2015-05-20,Paulson Community Center,77
2015-05-19,Warrington Community Center,2
2015-05-19,West Penn Community Center,48
2015-05-19,Ammon Community Center,93
2015-05-19,Arlington Community Center,27
2015-05-19,Jefferson Community Center,36
2015-05-19,Brookline Community Center,424
2015-05-19,Magee Community Center,43
2015-05-19,Ormsby Community Center,53
2015-05-19,Paulson Community Center,179
2015-05-19,Phillips Community Center,223
2015-05-18,West Penn Community Center,65
2015-05-18,Warrington Community Center,47
2015-05-18,Arlington Community Center,53
2015-05-18,Ammon Community Center,74
2015-05-18,Brookline Community Center,133
2015-05-18,Jefferson Community Center,40
2015-05-18,Ormsby Community Center,16
2015-05-18,Magee Community Center,25
2015-05-18,Phillips Community Center,136
2015-05-18,Paulson Community Center,67
2015-05-16,Warrington Community Center,6
2015-05-16,West Penn Community Center,12
2015-05-16,Brookline Community Center,69
2015-05-16,Magee Community Center,51
2015-05-16,Ormsby Community Center,10
2015-05-16,Phillips Community Center,35
2015-05-15,West Penn Community Center,49
2015-05-15,Warrington Community Center,13
2015-05-15,Ammon Community Center,60
2015-05-15,Arlington Community Center,75
2015-05-15,Brookline Community Center,141
2015-05-15,Jefferson Community Center,33
2015-05-15,Ormsby Community Center,26
2015-05-15,Magee Community Center,38
2015-05-15,Phillips Community Center,88
2015-05-15,Paulson Community Center,75
2015-05-14,Warrington Community Center,39
2015-05-14,West Penn Community Center,123
2015-05-14,Arlington Community Center,118
2015-05-14,Ammon Community Center,126
2015-05-14,Jefferson Community Center,59
2015-05-14,Brookline Community Center,122
2015-05-14,Magee Community Center,71
2015-05-14,Ormsby Community Center,37
2015-05-14,Paulson Community Center,43
2015-05-14,Phillips Community Center,127
2015-05-13,West Penn Community Center,44
2015-05-13,Warrington Community Center,51
2015-05-13,Ammon Community Center,103
2015-05-13,Arlington Community Center,78
2015-05-13,Brookline Community Center,198
2015-05-13,Jefferson Community Center,35
2015-05-13,Ormsby Community Center,33
2015-05-13,Magee Community Center,33
2015-05-13,Phillips Community Center,78
2015-05-13,Paulson Community Center,66
2015-05-12,Warrington Community Center,47
2015-05-12,West Penn Community Center,50
2015-05-12,Arlington Community Center,39
2015-05-12,Ammon Community Center,72
2015-05-12,Jefferson Community Center,36
2015-05-12,Brookline Community Center,110
2015-05-12,Magee Community Center,89
2015-05-12,Ormsby Community Center,32
2015-05-12,Paulson Community Center,38
2015-05-12,Phillips Community Center,56
2015-05-11,West Penn Community Center,59
2015-05-11,Warrington Community Center,53
2015-05-11,Ammon Community Center,86
2015-05-11,Arlington Community Center,95
2015-05-11,Brookline Community Center,180
2015-05-11,Jefferson Community Center,35
2015-05-11,Ormsby Community Center,47
2015-05-11,Magee Community Center,28
2015-05-11,Phillips Community Center,97
2015-05-11,Paulson Community Center,66
2015-05-09,Warrington Community Center,2
2015-05-09,West Penn Community Center,14
2015-05-09,Ammon Community Center,33
2015-05-09,Brookline Community Center,120
2015-05-09,Magee Community Center,97
2015-05-09,Ormsby Community Center,8
2015-05-09,Phillips Community Center,37
2015-05-08,West Penn Community Center,50
2015-05-08,Warrington Community Center,41
2015-05-08,Ammon Community Center,43
2015-05-08,Arlington Community Center,110
2015-05-08,Brookline Community Center,130
2015-05-08,Jefferson Community Center,41
2015-05-08,Ormsby Community Center,31
2015-05-08,Magee Community Center,32
2015-05-08,Phillips Community Center,73
2015-05-08,Paulson Community Center,189
2015-05-07,Warrington Community Center,46
2015-05-07,West Penn Community Center,123
2015-05-07,Arlington Community Center,145
2015-05-07,Ammon Community Center,86
2015-05-07,Jefferson Community Center,40
2015-05-07,Brookline Community Center,100
2015-05-07,Magee Community Center,78
2015-05-07,Ormsby Community Center,22
2015-05-07,Paulson Community Center,61
2015-05-07,Phillips Community Center,56
2015-05-06,West Penn Community Center,44
2015-05-06,Warrington Community Center,68
2015-05-06,Ammon Community Center,108
2015-05-06,Arlington Community Center,101
2015-05-06,Brookline Community Center,219
2015-05-06,Jefferson Community Center,39
2015-05-06,Ormsby Community Center,30
2015-05-06,Magee Community Center,26
2015-05-06,Phillips Community Center,91
2015-05-06,Paulson Community Center,63
2015-05-05,Warrington Community Center,33
2015-05-05,West Penn Community Center,67
2015-05-05,Arlington Community Center,125
2015-05-05,Ammon Community Center,85
2015-05-05,Jefferson Community Center,59
2015-05-05,Brookline Community Center,98
2015-05-05,Magee Community Center,61
2015-05-05,Ormsby Community Center,37
2015-05-05,Paulson Community Center,37
2015-05-05,Phillips Community Center,96
2015-05-04,West Penn Community Center,63
2015-05-04,Warrington Community Center,57
2015-05-04,Ammon Community Center,107
2015-05-04,Arlington Community Center,134
2015-05-04,Brookline Community Center,192
2015-05-04,Jefferson Community Center,33
2015-05-04,Ormsby Community Center,46
2015-05-04,Magee Community Center,27
2015-05-04,Phillips Community Center,111
2015-05-04,Paulson Community Center,58
2015-05-02,West Penn Community Center,32
2015-05-02,Brookline Community Center,224
2015-05-02,Magee Community Center,44
2015-05-02,Ormsby Community Center,25
2015-05-02,Phillips Community Center,217
2015-05-01,West Penn Community Center,41
2015-05-01,Warrington Community Center,56
2015-05-01,Arlington Community Center,193
2015-05-01,Ammon Community Center,95
2015-05-01,Brookline Community Center,120
2015-05-01,Jefferson Community Center,29
2015-05-01,Ormsby Community Center,29
2015-05-01,Magee Community Center,62
2015-05-01,Phillips Community Center,285
2015-05-01,Paulson Community Center,62
2015-05-01,Phillips Park Field,1
2015-04-30,Warrington Community Center,34
2015-04-30,West Penn Community Center,40
2015-04-30,Ammon Community Center,125
2015-04-30,Arlington Community Center,93
2015-04-30,Jefferson Community Center,28
2015-04-30,Brookline Community Center,115
2015-04-30,Magee Community Center,57
2015-04-30,Ormsby Community Center,27
2015-04-30,Paulson Community Center,28
2015-04-30,Phillips Community Center,84
2015-04-29,West Penn Community Center,62
2015-04-29,Warrington Community Center,35
2015-04-29,Arlington Community Center,84
2015-04-29,Ammon Community Center,166
2015-04-29,Brookline Community Center,195
2015-04-29,Jefferson Community Center,42
2015-04-29,Ormsby Community Center,24
2015-04-29,Magee Community Center,41
2015-04-29,Phillips Community Center,237
2015-04-29,Paulson Community Center,59
2015-04-28,Warrington Community Center,40
2015-04-28,West Penn Community Center,41
2015-04-28,Ammon Community Center,103
2015-04-28,Arlington Community Center,87
2015-04-28,Jefferson Community Center,23
2015-04-28,Brookline Community Center,226
2015-04-28,Magee Community Center,75
2015-04-28,Ormsby Community Center,29
2015-04-28,Phillips Community Center,55
2015-04-27,West Penn Community Center,44
2015-04-27,Warrington Community Center,32
2015-04-27,Arlington Community Center,41
2015-04-27,Ammon Community Center,134
2015-04-27,Brookline Community Center,156
2015-04-27,Jefferson Community Center,23
2015-04-27,Ormsby Community Center,28
2015-04-27,Magee Community Center,11
2015-04-27,Phillips Community Center,89
2015-04-27,Paulson Community Center,48
2015-04-25,Warrington Community Center,1
2015-04-25,West Penn Community Center,33
2015-04-25,Brookline Community Center,91
2015-04-25,Phillips Community Center,32
2015-04-24,West Penn Community Center,47
2015-04-24,Warrington Community Center,25
2015-04-24,Ammon Community Center,60
2015-04-24,Arlington Community Center,116
2015-04-24,Brookline Community Center,114
2015-04-24,Jefferson Community Center,32
2015-04-24,Magee Community Center,73
2015-04-24,Ormsby Community Center,1
2015-04-24,Phillips Community Center,75
2015-04-24,Paulson Community Center,35
2015-04-23,Warrington Community Center,53
2015-04-23,West Penn Community Center,39
2015-04-23,Arlington Community Center,133
2015-04-23,Ammon Community Center,137
2015-04-23,Jefferson Community Center,24
2015-04-23,Brookline Community Center,145
2015-04-23,Ormsby Community Center,19
2015-04-23,Magee Community Center,69
2015-04-23,Paulson Community Center,28
2015-04-23,Phillips Community Center,85
2015-04-22,West Penn Community Center,47
2015-04-22,Ammon Community Center,115
2015-04-22,Arlington Community Center,76
2015-04-22,Brookline Community Center,181
2015-04-22,Jefferson Community Center,29
2015-04-22,Magee Community Center,82
2015-04-22,Ormsby Community Center,19
2015-04-22,Phillips Community Center,85
2015-04-22,Paulson Community Center,50
2015-04-21,West Penn Community Center,43
2015-04-21,Warrington Community Center,40
2015-04-21,Arlington Community Center,134
2015-04-21,Ammon Community Center,128
2015-04-21,Jefferson Community Center,25
2015-04-21,Brookline Community Center,157
2015-04-21,Ormsby Community Center,5
2015-04-21,Magee Community Center,55
2015-04-21,Paulson Community Center,37
2015-04-21,Phillips Community Center,79
2015-04-20,Warrington Community Center,58
2015-04-20,West Penn Community Center,65
2015-04-20,Ammon Community Center,78
2015-04-20,Arlington Community Center,122
2015-04-20,Brookline Community Center,179
2015-04-20,Jefferson Community Center,23
2015-04-20,Magee Community Center,55
2015-04-20,Ormsby Community Center,38
2015-04-20,Phillips Community Center,78
2015-04-20,Paulson Community Center,56
2015-04-18,West Penn Community Center,20
2015-04-18,Brookline Community Center,187
2015-04-18,Ormsby Community Center,26
2015-04-18,Magee Community Center,16
2015-04-18,Phillips Community Center,40
2015-04-17,West Penn Community Center,47
2015-04-17,Warrington Community Center,55
2015-04-17,Arlington Community Center,36
2015-04-17,Ammon Community Center,98
2015-04-17,Brookline Community Center,94
2015-04-17,Jefferson Community Center,41
2015-04-17,Magee Community Center,67
2015-04-17,Ormsby Community Center,26
2015-04-17,Phillips Community Center,57
2015-04-16,Warrington Community Center,61
2015-04-16,West Penn Community Center,125
2015-04-16,Ammon Community Center,93
2015-04-16,Arlington Community Center,54
2015-04-16,Jefferson Community Center,40
2015-04-16,Brookline Community Center,170
2015-04-16,Ormsby Community Center,46
2015-04-16,Magee Community Center,46
2015-04-16,Phillips Community Center,59
2015-04-16,Paulson Community Center,25
2015-04-15,West Penn Community Center,65
2015-04-15,Warrington Community Center,18
2015-04-15,Arlington Community Center,78
2015-04-15,Ammon Community Center,102
2015-04-15,Brookline Community Center,214
2015-04-15,Jefferson Community Center,25
2015-04-15,Magee Community Center,37
2015-04-15,Ormsby Community Center,44
2015-04-15,Paulson Community Center,25
2015-04-15,Phillips Community Center,67
2015-04-14,Warrington Community Center,11
2015-04-14,West Penn Community Center,48
2015-04-14,Arlington Community Center,50
2015-04-14,Jefferson Community Center,49
2015-04-14,Brookline Community Center,193
2015-04-14,Ormsby Community Center,45
2015-04-14,Magee Community Center,23
2015-04-14,Phillips Community Center,37
2015-04-14,Paulson Community Center,29
2015-04-13,West Penn Community Center,82
2015-04-13,Warrington Community Center,32
2015-04-13,Arlington Community Center,72
2015-04-13,Brookline Community Center,253
2015-04-13,Jefferson Community Center,38
2015-04-13,Magee Community Center,54
2015-04-13,Ormsby Community Center,29
2015-04-13,Paulson Community Center,40
2015-04-13,Phillips Community Center,71
2015-04-11,West Penn Community Center,13
2015-04-11,Brookline Community Center,234
2015-04-11,Ormsby Community Center,15
2015-04-11,Magee Community Center,49
2015-04-11,Phillips Community Center,45
2015-04-10,West Penn Community Center,37
2015-04-10,Warrington Community Center,40
2015-04-10,Arlington Community Center,46
2015-04-10,Brookline Community Center,269
2015-04-10,Jefferson Community Center,44
2015-04-10,Ormsby Community Center,40
2015-04-10,Phillips Community Center,75
2015-04-10,Paulson Community Center,17
2015-04-09,Warrington Community Center,34
2015-04-09,West Penn Community Center,132
2015-04-09,Arlington Community Center,66
2015-04-09,Ammon Community Center,131
2015-04-09,Jefferson Community Center,22
2015-04-09,Brookline Community Center,217
2015-04-09,Ormsby Community Center,47
2015-04-09,Magee Community Center,39
2015-04-09,Paulson Community Center,53
2015-04-09,Phillips Community Center,95
2015-04-08,West Penn Community Center,73
2015-04-08,Warrington Community Center,54
2015-04-08,Ammon Community Center,90
2015-04-08,Arlington Community Center,49
2015-04-08,Brookline Community Center,184
2015-04-08,Jefferson Community Center,31
2015-04-08,Magee Community Center,69
2015-04-08,Ormsby Community Center,42
2015-04-08,Phillips Community Center,73
2015-04-08,Paulson Community Center,51
2015-04-07,Warrington Community Center,6
2015-04-07,West Penn Community Center,85
2015-04-07,Arlington Community Center,50
2015-04-07,Ammon Community Center,131
2015-04-07,Jefferson Community Center,40
2015-04-07,Brookline Community Center,155
2015-04-07,Ormsby Community Center,56
2015-04-07,Phillips Community Center,107
2015-04-06,West Penn Community Center,93
2015-04-06,Warrington Community Center,79
2015-04-06,Ammon Community Center,71
2015-04-06,Arlington Community Center,110
2015-04-06,Brookline Community Center,221
2015-04-06,Jefferson Community Center,26
2015-04-06,Ormsby Community Center,38
2015-04-06,Magee Community Center,57
2015-04-06,Phillips Community Center,88
2015-04-06,Paulson Community Center,53
2015-04-04,West Penn Community Center,22
2015-04-04,Brookline Community Center,88
2015-04-04,Magee Community Center,23
2015-04-04,Ormsby Community Center,21
2015-04-04,Phillips Community Center,77
2015-04-02,West Penn Community Center,143
2015-04-02,Warrington Community Center,37
2015-04-02,Arlington Community Center,91
2015-04-02,Ammon Community Center,52
2015-04-02,Brookline Community Center,90
2015-04-02,Jefferson Community Center,17
2015-04-02,Ormsby Community Center,24
2015-04-02,Magee Community Center,80
2015-04-02,Phillips Community Center,73
2015-04-02,Paulson Community Center,54
2015-04-01,Warrington Community Center,64
2015-04-01,West Penn Community Center,86
2015-04-01,Ammon Community Center,98
2015-04-01,Arlington Community Center,63
2015-04-01,Jefferson Community Center,28
2015-04-01,Brookline Community Center,215
2015-04-01,Magee Community Center,110
2015-04-01,Ormsby Community Center,55
2015-04-01,Paulson Community Center,76
2015-04-01,Phillips Community Center,47
2015-03-31,West Penn Community Center,95
2015-03-31,Warrington Community Center,49
2015-03-31,Arlington Community Center,53
2015-03-31,Ammon Community Center,123
2015-03-31,Brookline Community Center,180
2015-03-31,Jefferson Community Center,33
2015-03-31,Ormsby Community Center,45
2015-03-31,Magee Community Center,79
2015-03-31,Phillips Community Center,84
2015-03-31,Paulson Community Center,45
2015-03-30,Warrington Community Center,58
2015-03-30,West Penn Community Center,110
2015-03-30,Ammon Community Center,80
2015-03-30,Arlington Community Center,102
2015-03-30,Jefferson Community Center,38
2015-03-30,Brookline Community Center,199
2015-03-30,Magee Community Center,54
2015-03-30,Ormsby Community Center,40
2015-03-30,Paulson Community Center,24
2015-03-30,Phillips Community Center,116
2015-03-28,West Penn Community Center,29
2015-03-28,Ammon Community Center,44
2015-03-28,Brookline Community Center,132
2015-03-28,Ormsby Community Center,28
2015-03-28,Magee Community Center,37
2015-03-28,Phillips Community Center,48
2015-03-27,West Penn Community Center,48
2015-03-27,Warrington Community Center,64
2015-03-27,Ammon Community Center,58
2015-03-27,Arlington Community Center,59
2015-03-27,Brookline Community Center,166
2015-03-27,Jefferson Community Center,38
2015-03-27,Magee Community Center,83
2015-03-27,Ormsby Community Center,27
2015-03-27,Phillips Community Center,54
2015-03-27,Paulson Community Center,38
2015-03-26,Warrington Community Center,41
2015-03-26,West Penn Community Center,126
2015-03-26,Arlington Community Center,75
2015-03-26,Ammon Community Center,118
2015-03-26,Jefferson Community Center,19
2015-03-26,Brookline Community Center,102
2015-03-26,Ormsby Community Center,34
2015-03-26,Magee Community Center,54
2015-03-26,Paulson Community Center,46
2015-03-26,Phillips Community Center,68
2015-03-25,West Penn Community Center,108
2015-03-25,Warrington Community Center,85
2015-03-25,Ammon Community Center,108
2015-03-25,Arlington Community Center,63
2015-03-25,Brookline Community Center,224
2015-03-25,Jefferson Community Center,36
2015-03-25,Magee Community Center,82
2015-03-25,Ormsby Community Center,39
2015-03-25,Phillips Community Center,134
2015-03-25,Paulson Community Center,56
2015-03-24,Warrington Community Center,45
2015-03-24,West Penn Community Center,77
2015-03-24,Arlington Community Center,38
2015-03-24,Ammon Community Center,140
2015-03-24,Jefferson Community Center,39
2015-03-24,Brookline Community Center,120
2015-03-24,Ormsby Community Center,43
2015-03-24,Magee Community Center,68
2015-03-24,Paulson Community Center,29
2015-03-24,Phillips Community Center,89
2015-03-23,West Penn Community Center,94
2015-03-23,Warrington Community Center,76
2015-03-23,Ammon Community Center,114
2015-03-23,Arlington Community Center,68
2015-03-23,Brookline Community Center,140
2015-03-23,Jefferson Community Center,33
2015-03-23,Magee Community Center,58
2015-03-23,Ormsby Community Center,31
2015-03-23,Phillips Community Center,73
2015-03-23,Paulson Community Center,50
2015-03-21,West Penn Community Center,24
2015-03-21,Ammon Community Center,55
2015-03-21,Brookline Community Center,157
2015-03-21,Ormsby Community Center,24
2015-03-21,Phillips Community Center,55
2015-03-20,West Penn Community Center,35
2015-03-20,Warrington Community Center,46
2015-03-20,Ammon Community Center,43
2015-03-20,Arlington Community Center,99
2015-03-20,Brookline Community Center,108
2015-03-20,Jefferson Community Center,33
2015-03-20,Ormsby Community Center,116
2015-03-20,Magee Community Center,47
2015-03-20,Phillips Community Center,38
2015-03-20,Paulson Community Center,2
2015-03-19,Warrington Community Center,48
2015-03-19,West Penn Community Center,44
2015-03-19,Arlington Community Center,36
2015-03-19,Ammon Community Center,59
2015-03-19,Jefferson Community Center,21
2015-03-19,Brookline Community Center,83
2015-03-19,Magee Community Center,49
2015-03-19,Ormsby Community Center,37
2015-03-19,Paulson Community Center,48
2015-03-19,Phillips Community Center,80
2015-03-18,West Penn Community Center,74
2015-03-18,Warrington Community Center,33
2015-03-18,Ammon Community Center,123
2015-03-18,Arlington Community Center,60
2015-03-18,Brookline Community Center,172
2015-03-18,Jefferson Community Center,29
2015-03-18,Ormsby Community Center,31
2015-03-18,Magee Community Center,48
2015-03-18,Phillips Community Center,74
2015-03-18,Paulson Community Center,44
2015-03-17,Warrington Community Center,64
2015-03-17,West Penn Community Center,61
2015-03-17,Arlington Community Center,56
2015-03-17,Ammon Community Center,79
2015-03-17,Jefferson Community Center,43
2015-03-17,Brookline Community Center,313
2015-03-17,Magee Community Center,78
2015-03-17,Ormsby Community Center,66
2015-03-17,Paulson Community Center,28
2015-03-17,Phillips Community Center,81
2015-03-16,West Penn Community Center,99
2015-03-16,Warrington Community Center,87
2015-03-16,Ammon Community Center,96
2015-03-16,Arlington Community Center,85
2015-03-16,Brookline Community Center,201
2015-03-16,Ormsby Community Center,46
2015-03-16,Magee Community Center,57
2015-03-16,Phillips Community Center,129
2015-03-16,Paulson Community Center,33
2015-03-15,Ammon Community Center,7
2015-03-14,West Penn Community Center,33
2015-03-14,Ammon Community Center,64
2015-03-14,Arlington Community Center,30
2015-03-14,Brookline Community Center,87
2015-03-14,Magee Community Center,36
2015-03-14,Ormsby Community Center,17
2015-03-14,Phillips Community Center,14
2015-03-13,West Penn Community Center,72
2015-03-13,Warrington Community Center,3
2015-03-13,Arlington Community Center,80
2015-03-13,Brookline Community Center,144
2015-03-13,Ormsby Community Center,17
2015-03-13,Phillips Community Center,93
2015-03-13,Paulson Community Center,35
2015-03-12,Warrington Community Center,19
2015-03-12,West Penn Community Center,94
2015-03-12,Arlington Community Center,89
2015-03-12,Brookline Community Center,201
2015-03-12,Ormsby Community Center,43
2015-03-12,Paulson Community Center,37
2015-03-12,Phillips Community Center,46
2015-03-11,West Penn Community Center,79
2015-03-11,Warrington Community Center,95
2015-03-11,Arlington Community Center,41
2015-03-11,Brookline Community Center,247
2015-03-11,Ormsby Community Center,41
2015-03-11,Magee Community Center,72
2015-03-11,Phillips Community Center,36
2015-03-11,Paulson Community Center,40
2015-03-10,Warrington Community Center,65
2015-03-10,West Penn Community Center,61
2015-03-10,Arlington Community Center,39
2015-03-10,Brookline Community Center,163
2015-03-10,Magee Community Center,63
2015-03-10,Ormsby Community Center,66
2015-03-10,Paulson Community Center,39
2015-03-10,Phillips Community Center,59
2015-03-09,West Penn Community Center,136
2015-03-09,Warrington Community Center,102
2015-03-09,Arlington Community Center,120
2015-03-09,Brookline Community Center,207
2015-03-09,Ormsby Community Center,160
2015-03-09,Magee Community Center,87
2015-03-09,Phillips Community Center,139
2015-03-09,Paulson Community Center,45
2015-03-08,Brookline Community Center,109
2015-03-07,West Penn Community Center,35
2015-03-07,Brookline Community Center,281
2015-03-07,Magee Community Center,17
2015-03-07,Ormsby Community Center,15
2015-03-07,Paulson Community Center,98
2015-03-07,Phillips Community Center,106
2015-03-06,West Penn Community Center,47
2015-03-06,Warrington Community Center,82
2015-03-06,Arlington Community Center,75
2015-03-06,Brookline Community Center,77
2015-03-06,Ormsby Community Center,30
2015-03-06,Magee Community Center,77
2015-03-06,Phillips Community Center,49
2015-03-06,Paulson Community Center,29
2015-03-05,Warrington Community Center,103
2015-03-05,West Penn Community Center,82
2015-03-05,Arlington Community Center,98
2015-03-05,Ammon Community Center,69
2015-03-05,Brookline Community Center,381
2015-03-05,Magee Community Center,22
2015-03-05,Ormsby Community Center,50
2015-03-05,Paulson Community Center,33
2015-03-05,Phillips Community Center,77
2015-03-04,West Penn Community Center,42
2015-03-04,Warrington Community Center,106
2015-03-04,Ammon Community Center,76
2015-03-04,Arlington Community Center,60
2015-03-04,Brookline Community Center,181
2015-03-04,Ormsby Community Center,42
2015-03-04,Magee Community Center,31
2015-03-04,Phillips Community Center,57
2015-03-04,Paulson Community Center,38
2015-03-03,Warrington Community Center,52
2015-03-03,West Penn Community Center,89
2015-03-03,Arlington Community Center,51
2015-03-03,Ammon Community Center,11
2015-03-03,Brookline Community Center,167
2015-03-03,Magee Community Center,84
2015-03-03,Ormsby Community Center,64
2015-03-03,Paulson Community Center,40
2015-03-03,Phillips Community Center,55
2015-03-02,West Penn Community Center,122
2015-03-02,Warrington Community Center,119
2015-03-02,Ammon Community Center,97
2015-03-02,Arlington Community Center,81
2015-03-02,Brookline Community Center,163
2015-03-02,Ormsby Community Center,52
2015-03-02,Magee Community Center,67
2015-03-02,Phillips Community Center,143
2015-03-02,Paulson Community Center,37
2015-02-28,West Penn Community Center,178
2015-02-28,Brookline Community Center,342
2015-02-28,Magee Community Center,85
2015-02-28,Ormsby Community Center,47
2015-02-28,Phillips Community Center,45
2015-02-27,West Penn Community Center,123
2015-02-27,Warrington Community Center,77
2015-02-27,Arlington Community Center,95
2015-02-27,Brookline Community Center,115
2015-02-27,Ormsby Community Center,20
2015-02-27,Magee Community Center,78
2015-02-27,Phillips Community Center,192
2015-02-27,Paulson Community Center,40
2015-02-26,Warrington Community Center,79
2015-02-26,West Penn Community Center,106
2015-02-26,Arlington Community Center,79
2015-02-26,Ammon Community Center,105
2015-02-26,Brookline Community Center,219
2015-02-26,Magee Community Center,169
2015-02-26,Ormsby Community Center,63
2015-02-26,Paulson Community Center,25
2015-02-26,Phillips Community Center,74
2015-02-25,West Penn Community Center,70
2015-02-25,Warrington Community Center,87
2015-02-25,Ammon Community Center,133
2015-02-25,Arlington Community Center,115
2015-02-25,Brookline Community Center,203
2015-02-25,Ormsby Community Center,60
2015-02-25,Magee Community Center,126
2015-02-25,Phillips Community Center,97
2015-02-25,Paulson Community Center,34
2015-02-24,Warrington Community Center,70
2015-02-24,West Penn Community Center,88
2015-02-24,Arlington Community Center,42
2015-02-24,Ammon Community Center,108
2015-02-24,Brookline Community Center,220
2015-02-24,Magee Community Center,96
2015-02-24,Ormsby Community Center,47
2015-02-24,Paulson Community Center,40
2015-02-24,Phillips Community Center,112
2015-02-23,West Penn Community Center,73
2015-02-23,Warrington Community Center,75
2015-02-23,Ammon Community Center,91
2015-02-23,Arlington Community Center,123
2015-02-23,Brookline Community Center,197
2015-02-23,Ormsby Community Center,41
2015-02-23,Magee Community Center,73
2015-02-23,Paulson Community Center,36
2015-02-22,West Penn Community Center,152
2015-02-21,West Penn Community Center,15
2015-02-21,Brookline Community Center,54
2015-02-21,Magee Community Center,22
2015-02-20,West Penn Community Center,94
2015-02-20,Warrington Community Center,77
2015-02-20,Brookline Community Center,133
2015-02-20,Magee Community Center,57
2015-02-20,Ormsby Community Center,32
2015-02-20,Paulson Community Center,27
2015-02-19,Warrington Community Center,90
2015-02-19,West Penn Community Center,246
2015-02-19,Brookline Community Center,230
2015-02-19,Ormsby Community Center,54
2015-02-19,Paulson Community Center,29
2015-02-18,Brookline Community Center,146
2015-02-18,Ormsby Community Center,64
2015-02-18,Paulson Community Center,33
2015-02-17,West Penn Community Center,11
2015-02-17,Brookline Community Center,160
2015-02-17,Ormsby Community Center,96
2015-02-16,West Penn Community Center,82
2015-02-16,Warrington Community Center,107
2015-02-16,Arlington Community Center,72
2015-02-16,Ammon Community Center,43
2015-02-16,Brookline Community Center,157
2015-02-16,Jefferson Community Center,15
2015-02-16,Ormsby Community Center,41
2015-02-16,Magee Community Center,47
2015-02-16,Paulson Community Center,37
2015-02-16,Phillips Community Center,69
2015-02-14,West Penn Community Center,44
2015-02-14,Brookline Community Center,239
2015-02-14,Magee Community Center,36
2015-02-14,Ormsby Community Center,27
2015-02-14,Phillips Community Center,7
2015-02-13,West Penn Community Center,47
2015-02-13,Warrington Community Center,62
2015-02-13,Ammon Community Center,69
2015-02-13,Arlington Community Center,62
2015-02-13,Brookline Community Center,142
2015-02-13,Jefferson Community Center,29
2015-02-13,Ormsby Community Center,41
2015-02-13,Magee Community Center,99
2015-02-13,Phillips Community Center,76
2015-02-13,Paulson Community Center,23
2015-02-12,West Penn Community Center,129
2015-02-12,Arlington Community Center,78
2015-02-12,Ammon Community Center,97
2015-02-12,Jefferson Community Center,25
2015-02-12,Brookline Community Center,274
2015-02-12,Magee Community Center,123
2015-02-12,Ormsby Community Center,145
2015-02-12,Paulson Community Center,26
2015-02-12,Phillips Community Center,134
2015-02-11,West Penn Community Center,50
2015-02-11,Warrington Community Center,78
2015-02-11,Ammon Community Center,102
2015-02-11,Arlington Community Center,66
2015-02-11,Brookline Community Center,189
2015-02-11,Jefferson Community Center,20
2015-02-11,Ormsby Community Center,87
2015-02-11,Magee Community Center,87
2015-02-11,Phillips Community Center,84
2015-02-11,Paulson Community Center,31
2015-02-10,Warrington Community Center,127
2015-02-10,West Penn Community Center,96
2015-02-10,Arlington Community Center,72
2015-02-10,Ammon Community Center,130
2015-02-10,Jefferson Community Center,30
2015-02-10,Brookline Community Center,196
2015-02-10,Magee Community Center,86
2015-02-10,Ormsby Community Center,200
2015-02-10,Paulson Community Center,35
2015-02-10,Phillips Community Center,106
2015-02-09,West Penn Community Center,139
2015-02-09,Warrington Community Center,94
2015-02-09,Ammon Community Center,111
2015-02-09,Arlington Community Center,78
2015-02-09,Brookline Community Center,150
2015-02-09,Jefferson Community Center,19
2015-02-09,Ormsby Community Center,83
2015-02-09,Magee Community Center,43
2015-02-09,Phillips Community Center,148
2015-02-09,Paulson Community Center,46
2015-02-08,West Penn Community Center,9
2015-02-07,West Penn Community Center,50
2015-02-07,Arlington Community Center,295
2015-02-07,Ammon Community Center,16
2015-02-07,Brookline Community Center,350
2015-02-07,Ormsby Community Center,43
2015-02-07,Phillips Community Center,14
2015-02-06,West Penn Community Center,79
2015-02-06,Warrington Community Center,50
2015-02-06,Ammon Community Center,46
2015-02-06,Arlington Community Center,15
2015-02-06,Brookline Community Center,90
2015-02-06,Jefferson Community Center,24
2015-02-06,Ormsby Community Center,30
2015-02-06,Magee Community Center,70
2015-02-06,Phillips Community Center,66
2015-02-06,Paulson Community Center,42
2015-02-05,Warrington Community Center,122
2015-02-05,West Penn Community Center,149
2015-02-05,Arlington Community Center,34
2015-02-05,Ammon Community Center,116
2015-02-05,Jefferson Community Center,37
2015-02-05,Brookline Community Center,315
2015-02-05,Magee Community Center,129
2015-02-05,Ormsby Community Center,75
2015-02-05,Paulson Community Center,42
2015-02-05,Phillips Community Center,36
2015-02-04,West Penn Community Center,85
2015-02-04,Warrington Community Center,86
2015-02-04,Ammon Community Center,73
2015-02-04,Arlington Community Center,55
2015-02-04,Brookline Community Center,183
2015-02-04,Jefferson Community Center,30
2015-02-04,Ormsby Community Center,46
2015-02-04,Magee Community Center,38
2015-02-04,Phillips Community Center,113
2015-02-04,Paulson Community Center,34
2015-02-03,Warrington Community Center,46
2015-02-03,West Penn Community Center,104
2015-02-03,Arlington Community Center,15
2015-02-03,Ammon Community Center,84
